[[34m2026-08-16 18:33:48[0m] Experiment directory created at 5script/results/v3c_xl_glyphcond_midstep/20260816-183348-v3c-XL-glyphcond-midstep-kailishu
[[34m2026-08-16 18:33:56[0m] Building 2-Cond model: DiT-2Cond-XL/2 (callig=1011, glyph/char=35130, fusion=xl_highdim, dims=384/768, dropout=all:0.05, one:0.25, skel_head=False, glyph_cond=True, glyph_scale_init=0.4)
[[34m2026-08-16 18:33:59[0m] Loaded pre-trained weights from pretrained_models/DiT-XL-2-256x256.pt.
[[34m2026-08-16 18:33:59[0m] Missing keys (expected for 2/3-cond): ['y_scale', 'glyph_scale', 'y_callig_embedder.embedding_table.weight', 'y_char_embedder.embedding_table.weight', 'cond_fusion.0.weight', 'cond_fusion.0.bias', 'cond_fusion.1.weight', 'cond_fusion.1.bias', 'cond_fusion.3.weight', 'cond_fusion.3.bias', 'glyph_embedder.weight']
[[34m2026-08-16 18:33:59[0m] Unexpected keys (filtered): []
[[34m2026-08-16 18:34:00[0m] [cond-head] reset adaLN/final_layer to std=0.02 (retain task-agnostic transformer engine, drop ImageNet class-condition coupling).
[[34m2026-08-16 18:34:00[0m] Injecting LoRA (r=16, alpha=16, scaling=1.00, target=all) into DiT blocks...
[[34m2026-08-16 18:34:00[0m] Trainable Parameters: 264,144,418
[[34m2026-08-16 18:34:00[0m] Frozen Parameters: 448,136,064 (trainable ratio: 37.08%)
[[34m2026-08-16 18:34:02[0m] [EMA] enabled with decay=0.9999
[[34m2026-08-16 18:34:02[0m] Loading VAE from local path: pretrained_models/sd-vae-ft-ema
[[34m2026-08-16 18:34:02[0m] Preparing auto-eval cache (csv=kailishu_eval.csv, n=100) ...
[[34m2026-08-16 18:34:04[0m] Auto-eval cache ready (free-sampling mode).
[[34m2026-08-16 18:34:04[0m] DiT Parameters: 712,280,482
[[34m2026-08-16 18:34:04[0m] Using latent-cached dataset (skip on-the-fly VAE encode).
[[34m2026-08-16 18:34:04[0m] Using factor-balanced sampler: {'weight_min': 0.33340638105932063, 'weight_mean': 1.0, 'weight_max': 5.958876783406108} (char_alpha=0.35, callig_alpha=0.15)
[[34m2026-08-16 18:34:04[0m] Dataset contains 51,098 images
[[34m2026-08-16 18:34:04[0m] [LR] cosine schedule: warmup=500, total=30000, min_ratio=0.1
[[34m2026-08-16 18:34:04[0m] Training for 200 epochs...
[[34m2026-08-16 18:34:04[0m] [auto-eval] sampling at step 0 (initialized weights as base output)...
[[34m2026-08-16 18:35:18[0m] [auto-eval] step 0: free-sampling MSE=2.65855 SSIM=0.0341
[[34m2026-08-16 18:35:18[0m] Beginning epoch 0...
[[34m2026-08-16 18:35:24[0m] (step=0000020) Total: 5.6240 | Diff: 1.4306 | Canny: raw 0.0000 x 0.00 = 0.0000 | Skel: raw 0.0000 x 0.00 = 0.0000 | LatC: raw 0.0000 x 0.000 = 0.0000 | LatS: raw 0.0000 x 0.000 = 0.0000 | REPA: raw 0.0000 x 0.00 = 0.0000 | SkelH: raw 0.0000 | StdMid: raw 5.2417 | X0Lat: raw 1754.7113 | LR: 4.20e-06 | EMA: 0.689655 | Steps/Sec: 0.25 | Mem: 8.62G/18.66G
[[34m2026-08-16 18:35:28[0m] (step=0000040) Total: 5.8607 | Diff: 1.3577 | Canny: raw 0.0000 x 0.00 = 0.0000 | Skel: raw 0.0000 x 0.00 = 0.0000 | LatC: raw 0.0000 x 0.000 = 0.0000 | LatS: raw 0.0000 x 0.000 = 0.0000 | REPA: raw 0.0000 x 0.00 = 0.0000 | SkelH: raw 0.0000 | StdMid: raw 5.6288 | X0Lat: raw 2133.4824 | LR: 8.20e-06 | EMA: 0.816327 | Steps/Sec: 4.53 | Mem: 8.62G/18.66G
[[34m2026-08-16 18:35:33[0m] (step=0000060) Total: 4.9719 | Diff: 1.2615 | Canny: raw 0.0000 x 0.00 = 0.0000 | Skel: raw 0.0000 x 0.00 = 0.0000 | LatC: raw 0.0000 x 0.000 = 0.0000 | LatS: raw 0.0000 x 0.000 = 0.0000 | REPA: raw 0.0000 x 0.00 = 0.0000 | SkelH: raw 0.0000 | StdMid: raw 4.6380 | X0Lat: raw 1296.0757 | LR: 1.22e-05 | EMA: 0.869565 | Steps/Sec: 4.52 | Mem: 8.62G/18.66G
[[34m2026-08-16 18:35:37[0m] (step=0000080) Total: 4.7564 | Diff: 1.1883 | Canny: raw 0.0000 x 0.00 = 0.0000 | Skel: raw 0.0000 x 0.00 = 0.0000 | LatC: raw 0.0000 x 0.000 = 0.0000 | LatS: raw 0.0000 x 0.000 = 0.0000 | REPA: raw 0.0000 x 0.00 = 0.0000 | SkelH: raw 0.0000 | StdMid: raw 4.4601 | X0Lat: raw 1211.5691 | LR: 1.62e-05 | EMA: 0.898876 | Steps/Sec: 4.52 | Mem: 8.62G/18.66G
[[34m2026-08-16 18:35:41[0m] (step=0000100) Total: 4.6077 | Diff: 1.1423 | Canny: raw 0.0000 x 0.00 = 0.0000 | Skel: raw 0.0000 x 0.00 = 0.0000 | LatC: raw 0.0000 x 0.000 = 0.0000 | LatS: raw 0.0000 x 0.000 = 0.0000 | REPA: raw 0.0000 x 0.00 = 0.0000 | SkelH: raw 0.0000 | StdMid: raw 4.3318 | X0Lat: raw 1166.7090 | LR: 2.02e-05 | EMA: 0.917431 | Steps/Sec: 4.53 | Mem: 8.62G/18.66G
[[34m2026-08-16 18:35:46[0m] (step=0000120) Total: 4.7068 | Diff: 1.0873 | Canny: raw 0.0000 x 0.00 = 0.0000 | Skel: raw 0.0000 x 0.00 = 0.0000 | LatC: raw 0.0000 x 0.000 = 0.0000 | LatS: raw 0.0000 x 0.000 = 0.0000 | REPA: raw 0.0000 x 0.00 = 0.0000 | SkelH: raw 0.0000 | StdMid: raw 4.5244 | X0Lat: raw 1197.6503 | LR: 2.42e-05 | EMA: 0.930233 | Steps/Sec: 4.52 | Mem: 8.62G/18.66G
[[34m2026-08-16 18:35:50[0m] (step=0000140) Total: 4.5546 | Diff: 1.0389 | Canny: raw 0.0000 x 0.00 = 0.0000 | Skel: raw 0.0000 x 0.00 = 0.0000 | LatC: raw 0.0000 x 0.000 = 0.0000 | LatS: raw 0.0000 x 0.000 = 0.0000 | REPA: raw 0.0000 x 0.00 = 0.0000 | SkelH: raw 0.0000 | StdMid: raw 4.3946 | X0Lat: raw 1588.2592 | LR: 2.82e-05 | EMA: 0.939597 | Steps/Sec: 4.52 | Mem: 8.62G/18.66G
[[34m2026-08-16 18:35:55[0m] (step=0000160) Total: 4.1895 | Diff: 1.0058 | Canny: raw 0.0000 x 0.00 = 0.0000 | Skel: raw 0.0000 x 0.00 = 0.0000 | LatC: raw 0.0000 x 0.000 = 0.0000 | LatS: raw 0.0000 x 0.000 = 0.0000 | REPA: raw 0.0000 x 0.00 = 0.0000 | SkelH: raw 0.0000 | StdMid: raw 3.9796 | X0Lat: raw 1612.2360 | LR: 3.22e-05 | EMA: 0.946746 | Steps/Sec: 4.49 | Mem: 8.62G/18.66G
[[34m2026-08-16 18:35:59[0m] (step=0000180) Total: 3.7026 | Diff: 0.9946 | Canny: raw 0.0000 x 0.00 = 0.0000 | Skel: raw 0.0000 x 0.00 = 0.0000 | LatC: raw 0.0000 x 0.000 = 0.0000 | LatS: raw 0.0000 x 0.000 = 0.0000 | REPA: raw 0.0000 x 0.00 = 0.0000 | SkelH: raw 0.0000 | StdMid: raw 3.3850 | X0Lat: raw 982.2399 | LR: 3.62e-05 | EMA: 0.952381 | Steps/Sec: 4.51 | Mem: 8.62G/18.66G
[[34m2026-08-16 18:36:04[0m] (step=0000200) Total: 3.8638 | Diff: 0.9741 | Canny: raw 0.0000 x 0.00 = 0.0000 | Skel: raw 0.0000 x 0.00 = 0.0000 | LatC: raw 0.0000 x 0.000 = 0.0000 | LatS: raw 0.0000 x 0.000 = 0.0000 | REPA: raw 0.0000 x 0.00 = 0.0000 | SkelH: raw 0.0000 | StdMid: raw 3.6120 | X0Lat: raw 1268.8370 | LR: 4.02e-05 | EMA: 0.956938 | Steps/Sec: 4.52 | Mem: 8.62G/18.66G
[[34m2026-08-16 18:36:08[0m] (step=0000220) Total: 3.4769 | Diff: 0.9678 | Canny: raw 0.0000 x 0.00 = 0.0000 | Skel: raw 0.0000 x 0.00 = 0.0000 | LatC: raw 0.0000 x 0.000 = 0.0000 | LatS: raw 0.0000 x 0.000 = 0.0000 | REPA: raw 0.0000 x 0.00 = 0.0000 | SkelH: raw 0.0000 | StdMid: raw 3.1364 | X0Lat: raw 1222.3827 | LR: 4.42e-05 | EMA: 0.960699 | Steps/Sec: 4.52 | Mem: 8.62G/18.66G
