[[34m2026-08-16 19:28:01[0m] Experiment directory created at 5script/results/s2_fromscratch_glyphmid/20260816-192801-s-fromscratch-2cond-glyph-midstep-kailishu
[[34m2026-08-16 19:28:02[0m] Building 2-Cond model: DiT-2Cond-S/2 (callig=1011, glyph/char=35130, fusion=factorized_add, dims=128/256, dropout=all:0.05, one:0.25, skel_head=False, glyph_cond=True, glyph_scale_init=0.4)
[[34m2026-08-16 19:28:02[0m] [cond-head] reset adaLN/final_layer to std=0.02 (retain task-agnostic transformer engine, drop ImageNet class-condition coupling).
[[34m2026-08-16 19:28:02[0m] Trainable Parameters: 41,758,881
[[34m2026-08-16 19:28:02[0m] Frozen Parameters: 98,304 (trainable ratio: 99.77%)
[[34m2026-08-16 19:28:03[0m] [EMA] enabled with decay=0.9999
[[34m2026-08-16 19:28:03[0m] Loading VAE from local path: pretrained_models/sd-vae-ft-ema
[[34m2026-08-16 19:28:03[0m] Preparing auto-eval cache (csv=kailishu_eval.csv, n=100) ...
[[34m2026-08-16 19:28:05[0m] Auto-eval cache ready (free-sampling mode).
[[34m2026-08-16 19:28:05[0m] DiT Parameters: 41,857,185
[[34m2026-08-16 19:28:07[0m] Using latent-cached dataset (skip on-the-fly VAE encode). preload=ON
[[34m2026-08-16 19:28:07[0m] Using factor-balanced sampler: {'weight_min': 0.33340638105932063, 'weight_mean': 1.0, 'weight_max': 5.958876783406108} (char_alpha=0.35, callig_alpha=0.15)
[[34m2026-08-16 19:28:07[0m] Dataset contains 51,098 images
[[34m2026-08-16 19:28:07[0m] [LR] cosine schedule: warmup=1000, total=50000, min_ratio=0.1
[[34m2026-08-16 19:28:07[0m] Training for 200 epochs...
[[34m2026-08-16 19:28:07[0m] [auto-eval] sampling at step 0 (initialized weights as base output)...
[[34m2026-08-16 19:28:16[0m] [auto-eval] step 0: free-sampling MSE=1.86955 SSIM=0.0921
[[34m2026-08-16 19:28:16[0m] Beginning epoch 0...
[[34m2026-08-16 19:28:20[0m] (step=0000020) Total: 4.6881 | Diff: 1.1295 | Canny: raw 0.0000 x 0.00 = 0.0000 | Skel: raw 0.0000 x 0.00 = 0.0000 | LatC: raw 0.0000 x 0.000 = 0.0000 | LatS: raw 0.0000 x 0.000 = 0.0000 | REPA: raw 0.0000 x 0.00 = 0.0000 | SkelH: raw 0.0000 | StdMid: raw 4.4482 | X0Lat: raw 1409.0815 | LR: 4.20e-06 | EMA: 0.689655 | Steps/Sec: 1.61 | Mem: 1.12G/11.58G
[[34m2026-08-16 19:28:23[0m] (step=0000040) Total: 4.3706 | Diff: 1.0800 | Canny: raw 0.0000 x 0.00 = 0.0000 | Skel: raw 0.0000 x 0.00 = 0.0000 | LatC: raw 0.0000 x 0.000 = 0.0000 | LatS: raw 0.0000 x 0.000 = 0.0000 | REPA: raw 0.0000 x 0.00 = 0.0000 | SkelH: raw 0.0000 | StdMid: raw 4.1133 | X0Lat: raw 1313.0461 | LR: 8.20e-06 | EMA: 0.816327 | Steps/Sec: 5.99 | Mem: 1.12G/11.58G
[[34m2026-08-16 19:28:26[0m] (step=0000060) Total: 4.2518 | Diff: 1.0259 | Canny: raw 0.0000 x 0.00 = 0.0000 | Skel: raw 0.0000 x 0.00 = 0.0000 | LatC: raw 0.0000 x 0.000 = 0.0000 | LatS: raw 0.0000 x 0.000 = 0.0000 | REPA: raw 0.0000 x 0.00 = 0.0000 | SkelH: raw 0.0000 | StdMid: raw 4.0323 | X0Lat: raw 1199.9686 | LR: 1.22e-05 | EMA: 0.869565 | Steps/Sec: 6.00 | Mem: 1.12G/11.58G
[[34m2026-08-16 19:28:30[0m] (step=0000080) Total: 3.8206 | Diff: 0.9474 | Canny: raw 0.0000 x 0.00 = 0.0000 | Skel: raw 0.0000 x 0.00 = 0.0000 | LatC: raw 0.0000 x 0.000 = 0.0000 | LatS: raw 0.0000 x 0.000 = 0.0000 | REPA: raw 0.0000 x 0.00 = 0.0000 | SkelH: raw 0.0000 | StdMid: raw 3.5914 | X0Lat: raw 1148.6671 | LR: 1.62e-05 | EMA: 0.898876 | Steps/Sec: 5.99 | Mem: 1.12G/11.58G
[[34m2026-08-16 19:28:33[0m] (step=0000100) Total: 3.2417 | Diff: 0.8339 | Canny: raw 0.0000 x 0.00 = 0.0000 | Skel: raw 0.0000 x 0.00 = 0.0000 | LatC: raw 0.0000 x 0.000 = 0.0000 | LatS: raw 0.0000 x 0.000 = 0.0000 | REPA: raw 0.0000 x 0.00 = 0.0000 | SkelH: raw 0.0000 | StdMid: raw 3.0097 | X0Lat: raw 929.6572 | LR: 2.02e-05 | EMA: 0.917431 | Steps/Sec: 5.98 | Mem: 1.12G/11.58G
[[34m2026-08-16 19:28:36[0m] (step=0000120) Total: 2.1756 | Diff: 0.6659 | Canny: raw 0.0000 x 0.00 = 0.0000 | Skel: raw 0.0000 x 0.00 = 0.0000 | LatC: raw 0.0000 x 0.000 = 0.0000 | LatS: raw 0.0000 x 0.000 = 0.0000 | REPA: raw 0.0000 x 0.00 = 0.0000 | SkelH: raw 0.0000 | StdMid: raw 1.8872 | X0Lat: raw 672.9606 | LR: 2.42e-05 | EMA: 0.930233 | Steps/Sec: 5.98 | Mem: 1.12G/11.58G
[[34m2026-08-16 19:28:40[0m] (step=0000140) Total: 1.1865 | Diff: 0.5003 | Canny: raw 0.0000 x 0.00 = 0.0000 | Skel: raw 0.0000 x 0.00 = 0.0000 | LatC: raw 0.0000 x 0.000 = 0.0000 | LatS: raw 0.0000 x 0.000 = 0.0000 | REPA: raw 0.0000 x 0.00 = 0.0000 | SkelH: raw 0.0000 | StdMid: raw 0.8577 | X0Lat: raw 383.5193 | LR: 2.82e-05 | EMA: 0.939597 | Steps/Sec: 5.97 | Mem: 1.12G/11.58G
[[34m2026-08-16 19:28:43[0m] (step=0000160) Total: 0.8712 | Diff: 0.4481 | Canny: raw 0.0000 x 0.00 = 0.0000 | Skel: raw 0.0000 x 0.00 = 0.0000 | LatC: raw 0.0000 x 0.000 = 0.0000 | LatS: raw 0.0000 x 0.000 = 0.0000 | REPA: raw 0.0000 x 0.00 = 0.0000 | SkelH: raw 0.0000 | StdMid: raw 0.5288 | X0Lat: raw 247.4035 | LR: 3.22e-05 | EMA: 0.946746 | Steps/Sec: 5.98 | Mem: 1.12G/11.58G
[[34m2026-08-16 19:28:47[0m] (step=0000180) Total: 0.7735 | Diff: 0.4319 | Canny: raw 0.0000 x 0.00 = 0.0000 | Skel: raw 0.0000 x 0.00 = 0.0000 | LatC: raw 0.0000 x 0.000 = 0.0000 | LatS: raw 0.0000 x 0.000 = 0.0000 | REPA: raw 0.0000 x 0.00 = 0.0000 | SkelH: raw 0.0000 | StdMid: raw 0.4270 | X0Lat: raw 199.3257 | LR: 3.62e-05 | EMA: 0.952381 | Steps/Sec: 5.97 | Mem: 1.12G/11.58G
[[34m2026-08-16 19:28:50[0m] (step=0000200) Total: 0.7089 | Diff: 0.4106 | Canny: raw 0.0000 x 0.00 = 0.0000 | Skel: raw 0.0000 x 0.00 = 0.0000 | LatC: raw 0.0000 x 0.000 = 0.0000 | LatS: raw 0.0000 x 0.000 = 0.0000 | REPA: raw 0.0000 x 0.00 = 0.0000 | SkelH: raw 0.0000 | StdMid: raw 0.3728 | X0Lat: raw 199.7973 | LR: 4.02e-05 | EMA: 0.956938 | Steps/Sec: 5.97 | Mem: 1.12G/11.58G
[[34m2026-08-16 19:28:53[0m] (step=0000220) Total: 0.6419 | Diff: 0.3922 | Canny: raw 0.0000 x 0.00 = 0.0000 | Skel: raw 0.0000 x 0.00 = 0.0000 | LatC: raw 0.0000 x 0.000 = 0.0000 | LatS: raw 0.0000 x 0.000 = 0.0000 | REPA: raw 0.0000 x 0.00 = 0.0000 | SkelH: raw 0.0000 | StdMid: raw 0.3120 | X0Lat: raw 155.9434 | LR: 4.42e-05 | EMA: 0.960699 | Steps/Sec: 5.97 | Mem: 1.12G/11.58G
