img_id,reasons
242352,main_frac:0.222
242365,edge:0.605
242465,blobs:67
242759,blobs:126
242837,edge:0.531
243203,blobs:66
243138,blobs:91
243533,edge:0.590
243639,ink_lo:0.039
244109,edge:0.925
244111,edge:0.928
244139,edge:0.624
244275,ink_lo:0.030
24431,main_frac:0.189
244475,blobs:85
244355,blobs:230
244636,edge:0.635
24473,edge:0.933
244819,main_frac:0.168
244890,blobs:68;main_frac:0.235
245070,edge:0.635
245174,edge:0.630
245183,main_frac:0.208
245245,edge:0.789
245536,edge:0.556
245615,edge:0.794
245757,edge:0.549
245767,edge:0.946
245785,edge:0.575
245989,edge:0.545
246003,edge:0.657
246095,blobs:59
246287,blobs:56;edge:0.906
246309,blobs:71
246782,edge:0.930
246796,edge:0.643
246921,edge:0.594
246841,edge:0.585
247027,main_frac:0.203
247346,edge:0.634
24756,edge:0.380
24757,edge:0.587
247679,edge:0.553
247688,main_frac:0.182
24771,blobs:72
24774,blobs:85
248099,edge:0.585
24840,edge:0.661
248798,blobs:56
248900,edge:0.475
249199,main_frac:0.185
249222,main_frac:0.185
249466,blobs:51
249572,edge:0.643
249890,blobs:84
249866,edge:0.930
250897,main_frac:0.181
25081,blobs:102
250836,blobs:254
250990,edge:0.635
251177,blobs:56
251255,edge:0.620
251301,edge:0.491
251446,edge:0.592
251824,blobs:100
251912,blobs:51
251915,blobs:136
252233,blobs:62
25230,edge:0.740
25233,edge:0.688
252480,blobs:82
252499,edge:0.972
252692,blobs:61
252745,edge:0.773
252922,edge:0.718
252929,edge:0.385
25297,edge:0.950
253119,edge:0.737
253215,blobs:327;main_frac:0.206
253294,blobs:65
253410,main_frac:0.233
253502,edge:0.873
253583,main_frac:0.225
25368,blobs:159
253685,edge:0.901
253695,edge:0.932
253727,edge:0.931
253833,main_frac:0.164
253836,edge:0.898
253750,edge:0.935
254329,edge:0.689
254462,edge:0.847
254575,blobs:98
255020,blobs:73
255054,main_frac:0.219
255135,main_frac:0.218
255233,blobs:118
255193,main_frac:0.221
25561,edge:0.440
25593,blobs:68
255937,main_frac:0.220
255916,blobs:96;edge:0.435
256065,blobs:57
256068,blobs:79
256336,blobs:130
256484,edge:1.000
256664,edge:0.783
25667,blobs:149
256812,edge:0.750
256977,main_frac:0.248
257448,blobs:144
257555,blobs:51
257957,edge:0.826
258057,main_frac:0.240
258064,main_frac:0.240
258065,main_frac:0.221
258310,edge:0.721
258377,blobs:60
25858,blobs:57
25871,edge:0.925
25877,edge:0.928
258859,edge:0.740
259085,blobs:78
259493,main_frac:0.226
259656,edge:0.791
259674,ink_hi:0.501
259737,blobs:99
260306,blobs:60
260348,edge:0.925
260408,main_frac:0.178
260565,edge:0.746
260691,main_frac:0.165
260759,main_frac:0.207
260884,main_frac:0.165
260941,main_frac:0.203
260978,edge:0.648
260987,blobs:55
261027,main_frac:0.182
261186,blobs:135
261259,main_frac:0.211
261268,blobs:129
261564,edge:0.722
261648,blobs:93
261745,edge:0.411
262016,edge:0.907
262295,edge:0.572
262724,blobs:55
262980,blobs:96
262985,main_frac:0.230
263003,main_frac:0.239
263107,blobs:108;edge:0.353
263111,edge:0.938
263396,edge:0.830
263656,blobs:88;main_frac:0.237
263979,ink_lo:0.025
264116,blobs:99
264148,blobs:99
264188,blobs:86
26432,blobs:174
264530,edge:0.703
264674,edge:0.876
264603,edge:0.793
264769,main_frac:0.215
265631,main_frac:0.171
265680,blobs:52
266027,main_frac:0.243
266094,edge:0.813
266145,main_frac:0.215
266210,blobs:226
267419,main_frac:0.184
267675,main_frac:0.246
267681,blobs:71;edge:0.757
267746,main_frac:0.246
267747,main_frac:0.225
26801,edge:0.656
26806,edge:0.655
268121,blobs:51
268238,main_frac:0.244
268270,edge:0.854
268411,edge:0.914
268413,edge:0.726
268414,edge:0.356
268315,edge:0.840
268466,blobs:62;edge:0.866
26858,edge:0.633;main_frac:0.246
268647,main_frac:0.244
268711,main_frac:0.237
268715,blobs:51
268759,edge:0.841
268653,blobs:220
268674,edge:0.812
268816,blobs:118
268937,edge:0.701
269122,edge:0.609
269162,edge:0.680
269223,edge:0.689
26923,blobs:82
269317,edge:0.909
269335,edge:0.862
269554,main_frac:0.241
269609,main_frac:0.206
269689,main_frac:0.232
269733,edge:0.650
269763,edge:0.653
269840,main_frac:0.199
269902,main_frac:0.194
269995,blobs:71
270014,edge:0.731
270071,blobs:56
269940,edge:0.806
270133,main_frac:0.239
270163,main_frac:0.237
270311,main_frac:0.221
270317,main_frac:0.178
27068,main_frac:0.240
27079,edge:0.549
270834,main_frac:0.221
271119,edge:0.695
271332,main_frac:0.248
271548,edge:0.833
271684,blobs:89
272120,edge:0.881
272205,blobs:83
272287,edge:0.931
272487,edge:0.922
272489,edge:0.830
27268,edge:0.565
272953,edge:0.920
273000,ink_hi:0.503
273185,edge:0.712
273274,blobs:65;edge:0.373
273669,blobs:159
274354,edge:0.864
27463,edge:0.804
27476,edge:0.629
275096,main_frac:0.203
275269,blobs:62
275402,blobs:54
275575,edge:0.943
275649,edge:0.988
275650,edge:0.891
275811,edge:0.365
275934,edge:0.919
275970,ink_hi:0.505
276218,edge:0.395
276401,blobs:78;edge:0.452
276550,edge:0.898
276551,edge:0.901
276664,main_frac:0.244
276718,blobs:81
276873,main_frac:0.236
277090,main_frac:0.193
277180,main_frac:0.186
27741,edge:0.949
277441,blobs:110
277442,edge:0.820
277445,edge:0.904
277628,edge:0.865
277675,edge:0.977
277700,blobs:55
277796,edge:0.927
278259,edge:0.886
278183,edge:0.358
278458,edge:0.860
278762,edge:0.701
278861,edge:0.909
278889,edge:0.932
278954,edge:0.849
279126,blobs:87
279530,main_frac:0.155
279816,edge:0.919
27988,edge:0.659
280062,main_frac:0.197
280478,main_frac:0.236
280665,main_frac:0.219
28084,blobs:166
280772,edge:0.782
281283,main_frac:0.212
281403,main_frac:0.229
281460,edge:0.872
281574,edge:0.689
281627,edge:0.740
281875,ink_lo:0.027
281924,blobs:59
282196,edge:0.789
282314,main_frac:0.163
282334,edge:0.849
282538,edge:0.955
283307,main_frac:0.203
28362,edge:0.572
283734,edge:0.473
283794,ink_hi:0.518;blobs:239;edge:0.763
283841,edge:0.608
283883,main_frac:0.244
284118,edge:0.615
284175,main_frac:0.240
284522,main_frac:0.244
284645,edge:0.898
284698,edge:0.916
284838,edge:0.837
284870,edge:0.722
284784,blobs:52
284811,main_frac:0.182
285110,edge:0.539
285236,edge:0.669
285881,blobs:75;edge:0.785
285917,main_frac:0.247
285927,main_frac:0.230
285932,edge:0.882
285939,blobs:217;edge:0.524
286140,blobs:52
286236,edge:0.905
286405,main_frac:0.183
286366,main_frac:0.193
286492,blobs:95
286767,blobs:87;main_frac:0.239
286952,blobs:62;edge:0.790
287017,main_frac:0.246
287030,main_frac:0.162
287220,edge:0.602
287350,main_frac:0.247
287433,ink_hi:0.500;edge:0.390
287770,blobs:127
287893,blobs:85
288006,edge:0.562
288041,main_frac:0.199
288151,main_frac:0.216
288164,main_frac:0.239
288201,main_frac:0.175
288328,edge:0.949
288442,edge:0.952
288602,edge:0.504
28910,main_frac:0.235
289506,edge:0.608
289568,edge:0.551
289630,blobs:61
289832,blobs:69
290042,edge:0.594
29016,blobs:55
290196,edge:0.373
290476,edge:0.617
29055,blobs:55
290559,main_frac:0.176
290572,edge:0.590
290576,edge:0.593
290634,edge:0.573;main_frac:0.215
290912,edge:0.404
291735,edge:0.705
291656,edge:0.913
291680,edge:0.611
292387,edge:0.905
292536,edge:0.556
292548,main_frac:0.248
292829,main_frac:0.226
292861,main_frac:0.195
292864,main_frac:0.159
292931,main_frac:0.194
292987,main_frac:0.139
293168,main_frac:0.213
293259,edge:0.869
293353,edge:0.969
29346,blobs:257
293513,ink_hi:0.503
293623,blobs:132;main_frac:0.148
293970,blobs:66
293987,main_frac:0.227
293997,edge:0.945
294060,edge:0.363
294067,edge:0.896
294119,edge:0.669
294167,edge:0.632
294213,edge:0.833
294280,edge:0.914
294566,main_frac:0.241
29459,main_frac:0.235
294676,blobs:90
294678,main_frac:0.207
294801,edge:0.668
294807,edge:0.612
294836,edge:0.582
294936,edge:0.537
294953,edge:0.919
294964,blobs:76
295013,main_frac:0.238
295034,main_frac:0.234
295078,edge:0.403
295122,ink_lo:0.036
295244,main_frac:0.237
295254,main_frac:0.229
295472,main_frac:0.223
295597,main_frac:0.195
29561,blobs:234
295614,main_frac:0.228
295642,edge:0.592
295645,main_frac:0.224
295682,edge:0.559
29578,edge:0.696
295899,blobs:63
29590,main_frac:0.232
295950,edge:0.574
296120,blobs:88
296216,main_frac:0.221
296217,main_frac:0.207
296224,ink_hi:0.506
296225,edge:0.642
296248,main_frac:0.245
296311,main_frac:0.131
296711,main_frac:0.247
296863,edge:0.633
296941,edge:0.545
296961,edge:0.631
297603,main_frac:0.238
297655,main_frac:0.249
297744,edge:0.784
297819,edge:0.732
297998,main_frac:0.207
297926,edge:0.855
297940,edge:0.589;main_frac:0.217
297951,main_frac:0.216
297965,edge:0.550
298087,blobs:100
29819,edge:0.757
298198,edge:0.758
29821,blobs:197
298279,main_frac:0.187
29841,main_frac:0.216
298414,edge:0.402
298659,main_frac:0.227
298661,main_frac:0.201
298719,blobs:112
298918,edge:0.729
298930,main_frac:0.238
299631,edge:0.556
300023,blobs:240
300033,edge:0.924
300050,main_frac:0.197
300213,main_frac:0.176
300301,main_frac:0.228
300364,main_frac:0.231
300425,edge:0.901
300450,main_frac:0.198
300458,main_frac:0.223
300471,blobs:83;edge:0.675
300661,main_frac:0.231
300690,main_frac:0.220
300958,edge:0.780
301110,blobs:96
30130,edge:0.809
301456,main_frac:0.210
301592,main_frac:0.246
301642,edge:0.928
301644,edge:0.676
301793,main_frac:0.235
301794,main_frac:0.237
301804,edge:0.466
301969,blobs:107
301896,main_frac:0.213
302279,edge:0.708
30240,edge:0.586
30241,edge:0.641
302587,main_frac:0.179
302599,blobs:100
302765,edge:0.941
302701,main_frac:0.245
302853,main_frac:0.224
302860,blobs:150
302865,main_frac:0.228
302914,main_frac:0.227
302949,blobs:149
302958,main_frac:0.222
303032,edge:0.797
30306,edge:0.890
303067,edge:0.646
30327,edge:0.645
303301,edge:0.656
303836,main_frac:0.133
303785,edge:0.663
303687,main_frac:0.170
303926,blobs:66
303983,blobs:60
304307,edge:0.947
304486,blobs:70
304510,edge:0.604
304552,blobs:65
304869,main_frac:0.243
304941,blobs:119;edge:0.738
30491,edge:0.552
30551,edge:0.892
305567,main_frac:0.238
305768,main_frac:0.231
305838,edge:0.680
305912,blobs:54;main_frac:0.144
306128,blobs:287;main_frac:0.227
306308,blobs:99
306359,main_frac:0.211
306386,edge:0.915
306507,edge:0.895
306838,blobs:75
306981,main_frac:0.228
306990,blobs:139;main_frac:0.236
307057,blobs:72;main_frac:0.238
307616,main_frac:0.217
307624,main_frac:0.189
307576,edge:0.984
307672,main_frac:0.161
3077,ink_lo:0.030
307838,blobs:70
30807,blobs:251
30811,main_frac:0.229
30813,edge:0.878
30821,main_frac:0.232
30822,edge:0.899
3084,ink_lo:0.037
308505,main_frac:0.219
308591,edge:0.585
30867,edge:0.572
30868,edge:0.675
30879,blobs:52
308854,main_frac:0.184
308944,blobs:97
308856,main_frac:0.229
308897,main_frac:0.229
309183,edge:0.565
309251,blobs:74
309357,edge:0.795
309448,blobs:86
309555,blobs:51
309704,edge:0.935
309778,edge:0.666
309904,edge:0.886
309984,blobs:76
309987,main_frac:0.193
310016,main_frac:0.151
310051,main_frac:0.228
310055,main_frac:0.247
310060,edge:0.935
310138,edge:0.409
310178,edge:0.846
310195,main_frac:0.177
31039,main_frac:0.238
310390,blobs:149
310396,main_frac:0.219
310480,main_frac:0.226
310552,main_frac:0.237
31060,edge:0.910
31061,edge:0.898
310807,main_frac:0.235
3107,ink_lo:0.038
31090,main_frac:0.236
310914,ink_lo:0.033;main_frac:0.195
310918,main_frac:0.144
310978,main_frac:0.205
310984,ink_lo:0.028
311130,main_frac:0.171
311069,main_frac:0.228
311170,main_frac:0.246
311193,main_frac:0.228
311200,main_frac:0.246
311220,blobs:52
311261,blobs:78;edge:0.861
311414,main_frac:0.109
311456,main_frac:0.182
311571,blobs:70
311573,main_frac:0.196
311590,main_frac:0.186
311592,main_frac:0.248
311594,edge:0.896
311656,blobs:54
311664,main_frac:0.195
311666,main_frac:0.217
311786,edge:0.999
311846,edge:0.766
312084,main_frac:0.125
312099,edge:0.557
312197,main_frac:0.247
312214,ink_hi:0.501;edge:1.000
312673,main_frac:0.198
31288,blobs:84
313499,main_frac:0.205
313525,main_frac:0.230
313760,main_frac:0.223
31383,edge:0.953
314242,blobs:270
314596,edge:0.817
314601,main_frac:0.111
314659,main_frac:0.228
314825,blobs:69;edge:0.779
314847,blobs:51
314892,edge:0.551
315065,edge:0.398
315153,main_frac:0.211
315435,blobs:66
315545,blobs:67
315798,main_frac:0.232
315814,main_frac:0.226
316080,edge:0.523
316135,edge:0.898
316142,main_frac:0.231
316210,main_frac:0.224
316315,main_frac:0.249
316386,main_frac:0.176
316460,edge:0.807
316417,main_frac:0.224
316718,edge:0.833
316769,main_frac:0.222
317403,edge:0.940
317604,edge:0.912
317738,blobs:159;edge:0.845
317761,edge:0.959
317813,main_frac:0.215
317983,edge:0.559
317985,edge:0.501
31816,edge:0.914
318363,main_frac:0.250
318366,main_frac:0.248
318375,main_frac:0.177
318572,edge:0.916
318576,main_frac:0.136
318600,main_frac:0.220
318613,edge:0.628
318918,main_frac:0.233
319131,edge:0.935
319279,blobs:135
319291,edge:0.863
319325,main_frac:0.170
319369,main_frac:0.235
319542,main_frac:0.246
319726,main_frac:0.237
32012,blobs:59
320139,edge:0.912
320292,main_frac:0.147
320413,blobs:54
320430,edge:0.950
320581,edge:0.559
320605,edge:0.946
320738,edge:0.565
320831,edge:0.937
320858,blobs:82
321064,edge:0.541
321073,main_frac:0.164
321105,blobs:181;main_frac:0.202
321132,edge:0.962
321155,main_frac:0.244
321262,main_frac:0.241
321305,main_frac:0.218
321335,main_frac:0.187
321390,edge:0.989
321455,edge:0.955
321672,blobs:58
321716,blobs:58
321833,edge:0.770
321860,edge:0.584
322056,main_frac:0.233
322039,edge:0.927
322236,blobs:62;edge:0.643
322259,main_frac:0.248
322260,blobs:79
322407,edge:0.930
322476,main_frac:0.230
322608,main_frac:0.211
322625,edge:0.958
322635,edge:0.958
322666,edge:0.982
322710,blobs:156
322813,blobs:59
322864,main_frac:0.192
32289,blobs:72
3229,ink_lo:0.029
323083,main_frac:0.225
323129,edge:0.701
323175,main_frac:0.155
323242,main_frac:0.175
323246,edge:0.572;main_frac:0.238
323318,main_frac:0.247
323839,main_frac:0.151
323851,main_frac:0.227
323795,main_frac:0.231
323818,blobs:193
323996,main_frac:0.165
323997,main_frac:0.205
323907,edge:0.654
324316,blobs:79
32447,main_frac:0.232
324471,edge:0.615
324502,main_frac:0.246
324692,main_frac:0.248
324957,edge:0.931
324965,edge:0.954
324915,ink_lo:0.030;main_frac:0.112
324920,edge:0.928
32499,edge:0.650
325012,main_frac:0.226
32515,blobs:57
325202,edge:0.966
325566,main_frac:0.238
325650,main_frac:0.244
325722,main_frac:0.220
326170,main_frac:0.177
326189,edge:0.914
32612,main_frac:0.217
326128,edge:0.605;main_frac:0.233
326131,main_frac:0.228
32667,main_frac:0.195
327097,edge:0.785
327142,blobs:101
32725,edge:0.650
32847,blobs:77
33133,edge:0.588
33211,ink_lo:0.026
33212,blobs:54
33502,edge:0.602
33693,ink_lo:0.029
3401,blobs:87
33970,edge:0.747
34349,edge:0.672
34618,main_frac:0.231
3471,edge:0.544
34824,blobs:65;edge:0.710
35068,blobs:88;main_frac:0.237
35261,blobs:52
35507,main_frac:0.237
35603,edge:0.635
35604,edge:0.690
35627,main_frac:0.226
35677,edge:0.586
35701,blobs:61
35830,edge:0.361
36222,main_frac:0.211
36162,main_frac:0.211
36932,edge:0.660
37040,edge:0.575
37166,edge:0.693
37220,blobs:209
3748,blobs:51
37426,edge:0.736
37632,edge:0.644
37636,edge:0.659
37716,edge:0.545
37890,edge:0.968
37893,edge:0.941
37902,ink_hi:0.501
3810,edge:0.661
38134,edge:0.933
38883,blobs:64
39387,edge:0.880
3956,blobs:54
39567,blobs:276
39579,blobs:60
39581,ink_lo:0.028
39622,edge:0.678
39981,main_frac:0.196
39989,edge:0.942
40112,edge:0.820
40118,edge:0.638
40141,edge:0.658
40187,blobs:86
40302,edge:0.545
40303,edge:0.686
40457,edge:0.594
40519,blobs:124
40558,edge:0.977
4063,edge:0.634
40833,main_frac:0.223
41010,edge:0.562
41036,edge:0.631
41098,edge:0.398
41134,blobs:58
41584,main_frac:0.208
41585,main_frac:0.222
41643,edge:0.559
41989,blobs:66
4234,ink_lo:0.034
42472,edge:0.578
42388,blobs:213
42572,edge:0.537
42857,main_frac:0.239
42912,blobs:53
43141,blobs:67
43311,blobs:64
43391,edge:0.656
43392,edge:0.647
43649,blobs:75
43825,blobs:77;edge:0.731
43951,main_frac:0.238
43990,blobs:63
44137,blobs:51
44176,blobs:56
44027,blobs:150
44299,main_frac:0.239
44387,main_frac:0.188
44662,blobs:106
44806,blobs:171
44850,edge:0.918
44959,blobs:114
45140,main_frac:0.182
45145,blobs:84
45115,main_frac:0.220
45377,edge:0.385
45565,blobs:127;main_frac:0.247
45602,blobs:52
45607,main_frac:0.178
45845,edge:0.749
45956,edge:0.964
45876,edge:0.840
46046,blobs:56
46115,main_frac:0.193
46117,main_frac:0.202
46236,main_frac:0.190
46254,main_frac:0.203
46341,blobs:67
46346,blobs:98
46450,edge:0.899
46775,edge:0.945
46928,edge:0.874
46941,blobs:56;edge:0.361
46946,ink_hi:0.503
47010,edge:0.927
47098,edge:0.984
47116,edge:0.946
47117,edge:0.947
47341,blobs:83
47260,edge:0.928
47379,main_frac:0.197
47426,main_frac:0.231
47432,main_frac:0.213
47482,edge:0.642
47506,edge:0.928
47529,edge:0.930
47554,edge:0.642
47562,edge:0.688
47591,edge:0.894
47626,edge:0.688
47652,edge:0.894
47688,edge:0.920
48006,blobs:51
48449,blobs:85
48544,edge:0.803
48548,edge:0.649
48687,main_frac:0.212
48710,edge:0.876
48874,edge:0.720
49092,blobs:198
4939,main_frac:0.226
49482,blobs:331
49521,edge:0.965
49760,edge:0.656
49860,edge:0.919
49952,blobs:69
50045,main_frac:0.162
50153,edge:0.937
50217,main_frac:0.163
50328,main_frac:0.234
50392,main_frac:0.150
50473,edge:0.841
50553,edge:0.938
50591,blobs:61
51288,main_frac:0.208
51470,edge:0.659
51950,ink_lo:0.036
52344,blobs:84
52478,blobs:68
52518,blobs:76
52860,blobs:121
53502,edge:0.785
5365,edge:0.967
54044,blobs:57
54077,blobs:281
54144,main_frac:0.228
54252,edge:0.752
54254,edge:0.817
54420,blobs:86
54480,blobs:82
54557,main_frac:0.206
54610,blobs:51
55792,edge:0.714
56769,edge:0.802
57160,main_frac:0.247
57499,main_frac:0.240
57592,main_frac:0.205
57503,main_frac:0.221
57617,main_frac:0.221
58107,blobs:71
58181,blobs:62
58251,main_frac:0.247
58933,ink_hi:0.722
59119,ink_hi:0.550
5963,blobs:51
59758,main_frac:0.188
59761,blobs:72
60079,main_frac:0.149
60359,blobs:51
60470,ink_hi:0.772
60555,ink_hi:0.574
60597,blobs:62
60629,ink_hi:0.664
60999,blobs:92
61084,ink_hi:0.750
6140,ink_hi:0.682
61477,edge:0.787
61530,ink_hi:0.656
62119,blobs:57
6215,blobs:80
62100,edge:0.930
62201,blobs:54
62581,ink_hi:0.613
62859,ink_hi:0.532
62867,main_frac:0.216
62920,blobs:59
62952,main_frac:0.202
6298,ink_hi:0.687
63007,main_frac:0.249
63016,ink_hi:0.755
63051,main_frac:0.236
63224,main_frac:0.163
63243,edge:0.717
63308,main_frac:0.242
63514,main_frac:0.235
63534,main_frac:0.237
63794,main_frac:0.205
63845,ink_hi:0.765
63900,blobs:207
63923,main_frac:0.248
64021,main_frac:0.226
64121,main_frac:0.246
64122,main_frac:0.194
64132,main_frac:0.212
64133,blobs:72
64179,blobs:79
64246,edge:0.605
64317,main_frac:0.153
64320,main_frac:0.193
64411,ink_hi:0.640
64567,main_frac:0.218
64471,main_frac:0.226
64649,ink_hi:0.675
64659,main_frac:0.126
64726,main_frac:0.220
64788,main_frac:0.179
64917,ink_lo:0.039
64871,ink_hi:0.723
6505,blobs:173
65071,ink_hi:0.795
65451,main_frac:0.211
65482,blobs:129
65574,blobs:135
65601,blobs:57
66025,ink_lo:0.035
66334,blobs:93
66669,edge:0.411
66861,main_frac:0.247
6738,ink_hi:0.748;edge:0.446
67884,blobs:71;edge:0.386
67946,main_frac:0.219
68361,blobs:54
68437,blobs:56;edge:0.653
68594,main_frac:0.241
68599,main_frac:0.187
68606,ink_hi:0.591
6864,edge:0.753
68701,main_frac:0.186
68798,main_frac:0.211
6880,ink_hi:0.592;edge:0.360
68800,blobs:105;edge:0.771
6881,ink_hi:0.659;edge:0.416
6882,ink_hi:0.767;edge:0.601
68856,edge:0.583
68997,blobs:122;edge:0.823
68998,blobs:66;main_frac:0.238
69033,ink_hi:0.572
69071,main_frac:0.200
69131,ink_hi:0.543
69269,main_frac:0.250
69300,ink_hi:0.729;edge:0.413
69462,main_frac:0.200
69469,main_frac:0.237
69583,main_frac:0.213
69584,main_frac:0.211
69586,main_frac:0.161
69591,main_frac:0.201
69605,main_frac:0.233
69852,edge:0.903
69985,blobs:70;main_frac:0.236
70018,ink_hi:0.505
70439,ink_hi:0.547
70396,ink_hi:0.629
70340,ink_hi:0.756
70536,ink_hi:0.517
70892,ink_hi:0.520
70914,edge:0.913
71033,edge:0.903
71224,ink_hi:0.637
71938,ink_hi:0.685
71941,blobs:66
72466,blobs:110
72489,edge:0.696
72827,ink_hi:0.520
7292,ink_hi:0.626;edge:0.383
7296,ink_hi:0.781;edge:0.457
72988,blobs:51
73013,blobs:76
73029,blobs:54
7319,blobs:103
7350,blobs:53
73628,main_frac:0.192
73819,ink_hi:0.716
7426,ink_hi:0.583
74291,blobs:111
74394,ink_hi:0.757
74407,edge:0.419
7445,blobs:57
74786,edge:0.721
74989,main_frac:0.249
75061,blobs:200
75119,main_frac:0.220
75121,main_frac:0.201
75173,blobs:105
75602,ink_hi:0.538
75685,ink_hi:0.748
75816,ink_hi:0.701
76340,blobs:59
76623,ink_hi:0.679
76691,ink_hi:0.575
77,main_frac:0.167
77166,blobs:89;edge:0.404
77239,blobs:226
77362,edge:0.643
78176,edge:0.966
78568,ink_hi:0.508
78611,ink_hi:0.737
78663,main_frac:0.219
79630,blobs:80
79781,blobs:101;main_frac:0.198
79984,edge:0.787
79995,main_frac:0.243
80036,main_frac:0.218
80041,ink_hi:0.587
80059,blobs:102;main_frac:0.200
80370,blobs:208;main_frac:0.245
80335,main_frac:0.209
80552,main_frac:0.233
80651,main_frac:0.248
80701,edge:0.456
8079,blobs:83
80794,main_frac:0.246
80795,main_frac:0.225
80800,main_frac:0.249
80864,ink_hi:0.670;edge:0.383
80865,ink_hi:0.677
80866,main_frac:0.191
80867,main_frac:0.215
80916,edge:0.617
80917,edge:0.714
80918,main_frac:0.191
80919,main_frac:0.215
80920,blobs:71;edge:0.757
81031,main_frac:0.249
81086,main_frac:0.246
81100,main_frac:0.188
81355,ink_lo:0.039
8138,ink_lo:0.031
81423,ink_hi:0.682
81547,blobs:65
81653,ink_hi:0.632
8166,edge:0.611
81744,ink_hi:0.735
81771,blobs:116
82178,ink_hi:0.830
82230,ink_hi:0.525
82245,main_frac:0.174
82409,main_frac:0.235
82731,main_frac:0.246
82740,ink_hi:0.750
8287,ink_hi:0.627;edge:0.352
82875,main_frac:0.238
8288,ink_hi:0.718;edge:0.457
82902,main_frac:0.232
82910,ink_hi:0.639
82950,blobs:65
83186,main_frac:0.217
83100,ink_hi:0.536
83257,main_frac:0.160
83474,ink_hi:0.815
83635,main_frac:0.219
83734,main_frac:0.185
83828,blobs:69
83897,ink_hi:0.742;edge:0.391
83934,ink_hi:0.573
84402,main_frac:0.246
84440,blobs:61
84348,edge:0.701
84519,ink_hi:0.565
84647,blobs:78
84615,blobs:82
84865,main_frac:0.236
84979,ink_hi:0.648
85040,blobs:69
85079,main_frac:0.165
85095,main_frac:0.238
85217,main_frac:0.224
85230,blobs:58
85503,main_frac:0.170
85504,main_frac:0.248
85532,main_frac:0.203
85571,main_frac:0.250
85609,ink_lo:0.027
85619,main_frac:0.223
85624,main_frac:0.233
85634,main_frac:0.225
85644,edge:0.856
85771,main_frac:0.208
85821,blobs:64
85853,blobs:124
85869,edge:0.782
86114,main_frac:0.232
86115,main_frac:0.186
86020,main_frac:0.236
86067,main_frac:0.185
86221,main_frac:0.236
86364,ink_hi:0.660
86389,ink_hi:0.698
86443,main_frac:0.150
86458,main_frac:0.217
8647,blobs:78
86622,blobs:128
8668,ink_hi:0.758;edge:0.457
86721,blobs:74
86760,main_frac:0.244
86775,ink_hi:0.509
86956,main_frac:0.225
8697,blobs:62
87000,main_frac:0.245
87005,main_frac:0.212
87010,main_frac:0.236
87066,blobs:59
87108,main_frac:0.250
87207,main_frac:0.197
87242,main_frac:0.201
87275,ink_hi:0.507
87349,main_frac:0.231
87555,blobs:100
87850,blobs:64
88130,main_frac:0.218
88907,main_frac:0.242
88945,edge:0.574
89048,ink_hi:0.532
89180,ink_hi:0.586
89333,ink_hi:0.586
89378,ink_hi:0.599
89410,ink_hi:0.599
89508,main_frac:0.241
89785,main_frac:0.238
90382,ink_hi:0.719
90432,blobs:158
9024,ink_lo:0.038
90488,blobs:64
90686,ink_hi:0.534
90724,ink_hi:0.805
91058,ink_hi:0.721
91092,edge:0.904
91462,ink_hi:0.718
91775,blobs:51
91840,ink_hi:0.689
91914,ink_hi:0.597
92198,main_frac:0.244
92214,blobs:59
92745,ink_hi:0.697
92929,ink_hi:0.664
93112,edge:0.772
93426,blobs:60
93502,ink_hi:0.703;edge:0.378
93947,ink_hi:0.595;edge:0.373
94067,blobs:125
94080,blobs:139
94402,blobs:99
94653,ink_hi:0.866;edge:0.837
94695,main_frac:0.239
947,blobs:77
94836,main_frac:0.200
95627,blobs:78
95857,ink_hi:0.717
96407,ink_hi:0.542
96713,edge:0.546
96775,blobs:243;main_frac:0.204
97160,blobs:64
9760,blobs:102
9764,ink_lo:0.031
9774,ink_lo:0.037
97940,blobs:124
9807,blobs:73
98142,ink_lo:0.035
98252,edge:0.685
98255,edge:0.766
98256,edge:0.764
98391,blobs:80;main_frac:0.235
98594,main_frac:0.187
99029,ink_hi:0.551
98930,blobs:53
98955,blobs:75
98970,blobs:52
99121,ink_hi:0.741
99047,main_frac:0.170
99238,ink_hi:0.586
99396,ink_hi:0.735
99595,blobs:121;main_frac:0.079
99998,blobs:54
