[[34m2026-08-21 14:31:11[0m] (step=0195240) Total: 0.0701 | Diff: 0.0649 | Canny: raw 0.1269 x 0.01 = 0.0008 | Skel: raw 0.3897 x 0.01 = 0.0047 | LatC: raw 0.0000 x 0.000 = 0.0000 | LatS: raw 0.0000 x 0.000 = 0.0000 | REPA: raw 0.0000 x 0.00 = 0.0000 | SkelH: raw 0.0000 | StdMid: raw 0.0000 | X0Lat: raw 1.8390 | LR: 4.82e-05 | EMA: 0.999900 | Steps/Sec: 1.67 | Mem: 17.71G/17.71G
[[34m2026-08-21 14:31:23[0m] (step=0195260) Total: 0.0561 | Diff: 0.0499 | Canny: raw 0.1309 x 0.01 = 0.0008 | Skel: raw 0.4331 x 0.01 = 0.0056 | LatC: raw 0.0000 x 0.000 = 0.0000 | LatS: raw 0.0000 x 0.000 = 0.0000 | REPA: raw 0.0000 x 0.00 = 0.0000 | SkelH: raw 0.0000 | StdMid: raw 0.0000 | X0Lat: raw 2.5625 | LR: 5.22e-05 | EMA: 0.999900 | Steps/Sec: 1.68 | Mem: 17.71G/17.71G
[[34m2026-08-21 14:31:35[0m] (step=0195280) Total: 0.0300 | Diff: 0.0235 | Canny: raw 0.1272 x 0.01 = 0.0009 | Skel: raw 0.4119 x 0.01 = 0.0057 | LatC: raw 0.0000 x 0.000 = 0.0000 | LatS: raw 0.0000 x 0.000 = 0.0000 | REPA: raw 0.0000 x 0.00 = 0.0000 | SkelH: raw 0.0000 | StdMid: raw 0.0000 | X0Lat: raw 3.4102 | LR: 5.62e-05 | EMA: 0.999900 | Steps/Sec: 1.68 | Mem: 17.71G/17.71G
[[34m2026-08-21 14:31:46[0m] (step=0195300) Total: 0.0712 | Diff: 0.0645 | Canny: raw 0.1255 x 0.01 = 0.0009 | Skel: raw 0.3996 x 0.01 = 0.0060 | LatC: raw 0.0000 x 0.000 = 0.0000 | LatS: raw 0.0000 x 0.000 = 0.0000 | REPA: raw 0.0000 x 0.00 = 0.0000 | SkelH: raw 0.0000 | StdMid: raw 0.0000 | X0Lat: raw 3.0148 | LR: 6.02e-05 | EMA: 0.999900 | Steps/Sec: 1.67 | Mem: 17.71G/17.71G
[[34m2026-08-21 14:31:58[0m] (step=0195320) Total: 0.0636 | Diff: 0.0562 | Canny: raw 0.1324 x 0.01 = 0.0011 | Skel: raw 0.4109 x 0.02 = 0.0066 | LatC: raw 0.0000 x 0.000 = 0.0000 | LatS: raw 0.0000 x 0.000 = 0.0000 | REPA: raw 0.0000 x 0.00 = 0.0000 | SkelH: raw 0.0000 | StdMid: raw 0.0000 | X0Lat: raw 3.4987 | LR: 6.42e-05 | EMA: 0.999900 | Steps/Sec: 1.68 | Mem: 17.71G/17.71G
[[34m2026-08-21 14:32:10[0m] (step=0195340) Total: 0.0533 | Diff: 0.0459 | Canny: raw 0.1261 x 0.01 = 0.0011 | Skel: raw 0.3888 x 0.02 = 0.0066 | LatC: raw 0.0000 x 0.000 = 0.0000 | LatS: raw 0.0000 x 0.000 = 0.0000 | REPA: raw 0.0000 x 0.00 = 0.0000 | SkelH: raw 0.0000 | StdMid: raw 0.0000 | X0Lat: raw 2.3468 | LR: 6.82e-05 | EMA: 0.999900 | Steps/Sec: 1.68 | Mem: 17.71G/17.71G
[[34m2026-08-21 14:32:22[0m] (step=0195360) Total: 0.0750 | Diff: 0.0671 | Canny: raw 0.1259 x 0.01 = 0.0011 | Skel: raw 0.3879 x 0.02 = 0.0070 | LatC: raw 0.0000 x 0.000 = 0.0000 | LatS: raw 0.0000 x 0.000 = 0.0000 | REPA: raw 0.0000 x 0.00 = 0.0000 | SkelH: raw 0.0000 | StdMid: raw 0.0000 | X0Lat: raw 3.4452 | LR: 7.22e-05 | EMA: 0.999900 | Steps/Sec: 1.67 | Mem: 17.71G/17.71G
[[34m2026-08-21 14:32:34[0m] (step=0195380) Total: 0.0654 | Diff: 0.0569 | Canny: raw 0.1281 x 0.01 = 0.0012 | Skel: raw 0.3968 x 0.02 = 0.0075 | LatC: raw 0.0000 x 0.000 = 0.0000 | LatS: raw 0.0000 x 0.000 = 0.0000 | REPA: raw 0.0000 x 0.00 = 0.0000 | SkelH: raw 0.0000 | StdMid: raw 0.0000 | X0Lat: raw 3.2241 | LR: 7.62e-05 | EMA: 0.999900 | Steps/Sec: 1.67 | Mem: 17.71G/17.71G
[[34m2026-08-21 14:32:46[0m] (step=0195400) Total: 0.0588 | Diff: 0.0499 | Canny: raw 0.1237 x 0.01 = 0.0012 | Skel: raw 0.3963 x 0.02 = 0.0079 | LatC: raw 0.0000 x 0.000 = 0.0000 | LatS: raw 0.0000 x 0.000 = 0.0000 | REPA: raw 0.0000 x 0.00 = 0.0000 | SkelH: raw 0.0000 | StdMid: raw 0.0000 | X0Lat: raw 2.8062 | LR: 8.02e-05 | EMA: 0.999900 | Steps/Sec: 1.67 | Mem: 17.71G/17.71G
[[34m2026-08-21 14:32:58[0m] (step=0195420) Total: 0.0575 | Diff: 0.0477 | Canny: raw 0.1329 x 0.01 = 0.0014 | Skel: raw 0.4121 x 0.02 = 0.0086 | LatC: raw 0.0000 x 0.000 = 0.0000 | LatS: raw 0.0000 x 0.000 = 0.0000 | REPA: raw 0.0000 x 0.00 = 0.0000 | SkelH: raw 0.0000 | StdMid: raw 0.0000 | X0Lat: raw 4.4640 | LR: 8.42e-05 | EMA: 0.999900 | Steps/Sec: 1.68 | Mem: 17.71G/17.71G
[[34m2026-08-21 14:33:10[0m] (step=0195440) Total: 0.0571 | Diff: 0.0470 | Canny: raw 0.1298 x 0.01 = 0.0014 | Skel: raw 0.4048 x 0.02 = 0.0089 | LatC: raw 0.0000 x 0.000 = 0.0000 | LatS: raw 0.0000 x 0.000 = 0.0000 | REPA: raw 0.0000 x 0.00 = 0.0000 | SkelH: raw 0.0000 | StdMid: raw 0.0000 | X0Lat: raw 4.3233 | LR: 8.82e-05 | EMA: 0.999900 | Steps/Sec: 1.68 | Mem: 17.71G/17.71G
[[34m2026-08-21 14:33:22[0m] (step=0195460) Total: 0.0904 | Diff: 0.0798 | Canny: raw 0.1243 x 0.01 = 0.0014 | Skel: raw 0.4075 x 0.02 = 0.0094 | LatC: raw 0.0000 x 0.000 = 0.0000 | LatS: raw 0.0000 x 0.000 = 0.0000 | REPA: raw 0.0000 x 0.00 = 0.0000 | SkelH: raw 0.0000 | StdMid: raw 0.0000 | X0Lat: raw 3.5979 | LR: 9.22e-05 | EMA: 0.999900 | Steps/Sec: 1.68 | Mem: 17.71G/17.71G
[[34m2026-08-21 14:33:34[0m] (step=0195480) Total: 0.0696 | Diff: 0.0586 | Canny: raw 0.1331 x 0.01 = 0.0016 | Skel: raw 0.4030 x 0.02 = 0.0097 | LatC: raw 0.0000 x 0.000 = 0.0000 | LatS: raw 0.0000 x 0.000 = 0.0000 | REPA: raw 0.0000 x 0.00 = 0.0000 | SkelH: raw 0.0000 | StdMid: raw 0.0000 | X0Lat: raw 5.2590 | LR: 9.62e-05 | EMA: 0.999900 | Steps/Sec: 1.68 | Mem: 17.71G/17.71G
[[34m2026-08-21 14:33:46[0m] (step=0195500) Total: 0.0786 | Diff: 0.0669 | Canny: raw 0.1370 x 0.01 = 0.0017 | Skel: raw 0.4091 x 0.02 = 0.0102 | LatC: raw 0.0000 x 0.000 = 0.0000 | LatS: raw 0.0000 x 0.000 = 0.0000 | REPA: raw 0.0000 x 0.00 = 0.0000 | SkelH: raw 0.0000 | StdMid: raw 0.0000 | X0Lat: raw 4.9576 | LR: 1.00e-04 | EMA: 0.999900 | Steps/Sec: 1.67 | Mem: 17.71G/17.71G
[[34m2026-08-21 14:33:58[0m] (step=0195520) Total: 0.0744 | Diff: 0.0622 | Canny: raw 0.1387 x 0.01 = 0.0018 | Skel: raw 0.4078 x 0.03 = 0.0106 | LatC: raw 0.0000 x 0.000 = 0.0000 | LatS: raw 0.0000 x 0.000 = 0.0000 | REPA: raw 0.0000 x 0.00 = 0.0000 | SkelH: raw 0.0000 | StdMid: raw 0.0000 | X0Lat: raw 5.5728 | LR: 1.04e-04 | EMA: 0.999900 | Steps/Sec: 1.68 | Mem: 17.71G/17.71G
[[34m2026-08-21 14:34:10[0m] (step=0195540) Total: 0.0767 | Diff: 0.0649 | Canny: raw 0.1282 x 0.01 = 0.0017 | Skel: raw 0.3812 x 0.03 = 0.0103 | LatC: raw 0.0000 x 0.000 = 0.0000 | LatS: raw 0.0000 x 0.000 = 0.0000 | REPA: raw 0.0000 x 0.00 = 0.0000 | SkelH: raw 0.0000 | StdMid: raw 0.0000 | X0Lat: raw 4.3095 | LR: 1.08e-04 | EMA: 0.999900 | Steps/Sec: 1.68 | Mem: 17.71G/17.71G
[[34m2026-08-21 14:34:22[0m] (step=0195560) Total: 0.0512 | Diff: 0.0375 | Canny: raw 0.1318 x 0.01 = 0.0018 | Skel: raw 0.4318 x 0.03 = 0.0121 | LatC: raw 0.0000 x 0.000 = 0.0000 | LatS: raw 0.0000 x 0.000 = 0.0000 | REPA: raw 0.0000 x 0.00 = 0.0000 | SkelH: raw 0.0000 | StdMid: raw 0.0000 | X0Lat: raw 4.2477 | LR: 1.12e-04 | EMA: 0.999900 | Steps/Sec: 1.68 | Mem: 17.71G/17.71G
