[[34m2026-08-24 08:33:21[0m] Experiment directory created at assets/results/s8_klf4_clean_dino/20260824-083321-s8-klf4-clean-dino
[[34m2026-08-24 08:33:22[0m] Building 2-Cond model: DiT-2Cond-S/4 (callig=1011, glyph/char=35130, fusion=factorized_add, dims=128/768, dropout=all:0.05, one:0.25, skel_head=False, glyph_cond=False, glyph_scale_init=0.4)
[[34m2026-08-24 08:33:22[0m] [dino-init] injected 20468 glyph embeddings into y_char_embedder (20468 in vocab, 0 out-of-range), table=(35131, 768), L2-normalized DINO (glyph-averaged), char_proj: LayerNorm(768) -> Linear(768, 384).
[[34m2026-08-24 08:33:23[0m] [resume-full] Loaded weights from assets/results/s8_klf4_clean_dino/20260823-234546-s8-klf4-clean-dino/checkpoints/0105000.pt (missing=0, unexpected=0).
[[34m2026-08-24 08:33:23[0m] Trainable Parameters: 59,974,369
[[34m2026-08-24 08:33:23[0m] Frozen Parameters: 98,304 (trainable ratio: 99.84%)
[[34m2026-08-24 08:33:24[0m] [EMA] restored EMA weights from checkpoint
[[34m2026-08-24 08:33:24[0m] [EMA] enabled with decay=0.9999
[[34m2026-08-24 08:33:24[0m] [infra] VAE skipped (latent-only mode, no pixel struct/REPA) -> saves ~500MB VRAM
[[34m2026-08-24 08:33:24[0m] [struct] EdgeGradientLoss (gradient-profile, no per-image norm) + SkeletonLoss (recall-only, no off-skel penalization)
[[34m2026-08-24 08:33:24[0m] [resume-full] Restored optimizer state.
[[34m2026-08-24 08:33:24[0m] [resume-full] Inferred start step=105000 from filename 0105000.pt
[[34m2026-08-24 08:33:24[0m] [infra] VAE skipped (latent-only mode, no pixel struct/REPA) -> saves ~500MB VRAM
[[34m2026-08-24 08:33:31[0m] Using latent-cached dataset (skip on-the-fly VAE encode). preload=ON
[[34m2026-08-24 08:33:31[0m] Dataset contains 106,345 images
[[34m2026-08-24 08:33:31[0m] [LR] restored scheduler state
[[34m2026-08-24 08:33:31[0m] [LR] cosine schedule: warmup=2000, total=600000, min_ratio=0.1
[[34m2026-08-24 08:33:31[0m] Training for 100000 epochs...
[[34m2026-08-24 08:33:31[0m] Beginning epoch 0...
[preload] latents 106,345 loaded in 6.0s (4.9G)
[preload] ALL preloaded in 6.0s, total RAM 4.9G
[[34m2026-08-24 08:33:38[0m] (step=0105020) Total: 0.0284 | Diff: 0.0284 | Canny: raw 0.0000 x 0.00 = 0.0000 | Skel: raw 0.0000 x 0.00 = 0.0000 | LatC: raw 0.0000 x 0.000 = 0.0000 | LatS: raw 0.0000 x 0.000 = 0.0000 | LStrS: raw 0.0000 x 0.0 = 0.0000 | LStrC: raw 0.0000 x 0.0 = 0.0000 | REPA: raw 0.0000 x 0.00 = 0.0000 | SkelH: raw 0.0000 | StdMid: raw 0.0000 | LR: 1.87e-04 | EMA: 0.999900 | Steps/Sec: 2.66 | Mem: 20.31G/20.31G
[[34m2026-08-24 08:33:44[0m] (step=0105040) Total: 0.0303 | Diff: 0.0303 | Canny: raw 0.0000 x 0.00 = 0.0000 | Skel: raw 0.0000 x 0.00 = 0.0000 | LatC: raw 0.0000 x 0.000 = 0.0000 | LatS: raw 0.0000 x 0.000 = 0.0000 | LStrS: raw 0.0000 x 0.0 = 0.0000 | LStrC: raw 0.0000 x 0.0 = 0.0000 | REPA: raw 0.0000 x 0.00 = 0.0000 | SkelH: raw 0.0000 | StdMid: raw 0.0000 | LR: 1.87e-04 | EMA: 0.999900 | Steps/Sec: 3.51 | Mem: 20.31G/20.31G
[[34m2026-08-24 08:33:50[0m] (step=0105060) Total: 0.0285 | Diff: 0.0285 | Canny: raw 0.0000 x 0.00 = 0.0000 | Skel: raw 0.0000 x 0.00 = 0.0000 | LatC: raw 0.0000 x 0.000 = 0.0000 | LatS: raw 0.0000 x 0.000 = 0.0000 | LStrS: raw 0.0000 x 0.0 = 0.0000 | LStrC: raw 0.0000 x 0.0 = 0.0000 | REPA: raw 0.0000 x 0.00 = 0.0000 | SkelH: raw 0.0000 | StdMid: raw 0.0000 | LR: 1.87e-04 | EMA: 0.999900 | Steps/Sec: 3.51 | Mem: 20.31G/20.31G
[[34m2026-08-24 08:33:55[0m] (step=0105080) Total: 0.0291 | Diff: 0.0291 | Canny: raw 0.0000 x 0.00 = 0.0000 | Skel: raw 0.0000 x 0.00 = 0.0000 | LatC: raw 0.0000 x 0.000 = 0.0000 | LatS: raw 0.0000 x 0.000 = 0.0000 | LStrS: raw 0.0000 x 0.0 = 0.0000 | LStrC: raw 0.0000 x 0.0 = 0.0000 | REPA: raw 0.0000 x 0.00 = 0.0000 | SkelH: raw 0.0000 | StdMid: raw 0.0000 | LR: 1.87e-04 | EMA: 0.999900 | Steps/Sec: 3.51 | Mem: 20.31G/20.31G
[[34m2026-08-24 08:34:01[0m] (step=0105100) Total: 0.0270 | Diff: 0.0270 | Canny: raw 0.0000 x 0.00 = 0.0000 | Skel: raw 0.0000 x 0.00 = 0.0000 | LatC: raw 0.0000 x 0.000 = 0.0000 | LatS: raw 0.0000 x 0.000 = 0.0000 | LStrS: raw 0.0000 x 0.0 = 0.0000 | LStrC: raw 0.0000 x 0.0 = 0.0000 | REPA: raw 0.0000 x 0.00 = 0.0000 | SkelH: raw 0.0000 | StdMid: raw 0.0000 | LR: 1.87e-04 | EMA: 0.999900 | Steps/Sec: 3.51 | Mem: 20.31G/20.31G
[[34m2026-08-24 08:34:07[0m] (step=0105120) Total: 0.0275 | Diff: 0.0275 | Canny: raw 0.0000 x 0.00 = 0.0000 | Skel: raw 0.0000 x 0.00 = 0.0000 | LatC: raw 0.0000 x 0.000 = 0.0000 | LatS: raw 0.0000 x 0.000 = 0.0000 | LStrS: raw 0.0000 x 0.0 = 0.0000 | LStrC: raw 0.0000 x 0.0 = 0.0000 | REPA: raw 0.0000 x 0.00 = 0.0000 | SkelH: raw 0.0000 | StdMid: raw 0.0000 | LR: 1.87e-04 | EMA: 0.999900 | Steps/Sec: 3.51 | Mem: 20.31G/20.31G
[[34m2026-08-24 08:34:12[0m] (step=0105140) Total: 0.0299 | Diff: 0.0299 | Canny: raw 0.0000 x 0.00 = 0.0000 | Skel: raw 0.0000 x 0.00 = 0.0000 | LatC: raw 0.0000 x 0.000 = 0.0000 | LatS: raw 0.0000 x 0.000 = 0.0000 | LStrS: raw 0.0000 x 0.0 = 0.0000 | LStrC: raw 0.0000 x 0.0 = 0.0000 | REPA: raw 0.0000 x 0.00 = 0.0000 | SkelH: raw 0.0000 | StdMid: raw 0.0000 | LR: 1.87e-04 | EMA: 0.999900 | Steps/Sec: 3.51 | Mem: 20.31G/20.31G
[[34m2026-08-24 08:34:18[0m] (step=0105160) Total: 0.0311 | Diff: 0.0311 | Canny: raw 0.0000 x 0.00 = 0.0000 | Skel: raw 0.0000 x 0.00 = 0.0000 | LatC: raw 0.0000 x 0.000 = 0.0000 | LatS: raw 0.0000 x 0.000 = 0.0000 | LStrS: raw 0.0000 x 0.0 = 0.0000 | LStrC: raw 0.0000 x 0.0 = 0.0000 | REPA: raw 0.0000 x 0.00 = 0.0000 | SkelH: raw 0.0000 | StdMid: raw 0.0000 | LR: 1.87e-04 | EMA: 0.999900 | Steps/Sec: 3.50 | Mem: 20.31G/20.31G
[[34m2026-08-24 08:34:24[0m] (step=0105180) Total: 0.0279 | Diff: 0.0279 | Canny: raw 0.0000 x 0.00 = 0.0000 | Skel: raw 0.0000 x 0.00 = 0.0000 | LatC: raw 0.0000 x 0.000 = 0.0000 | LatS: raw 0.0000 x 0.000 = 0.0000 | LStrS: raw 0.0000 x 0.0 = 0.0000 | LStrC: raw 0.0000 x 0.0 = 0.0000 | REPA: raw 0.0000 x 0.00 = 0.0000 | SkelH: raw 0.0000 | StdMid: raw 0.0000 | LR: 1.87e-04 | EMA: 0.999900 | Steps/Sec: 3.50 | Mem: 20.31G/20.31G
[[34m2026-08-24 08:34:29[0m] (step=0105200) Total: 0.0299 | Diff: 0.0299 | Canny: raw 0.0000 x 0.00 = 0.0000 | Skel: raw 0.0000 x 0.00 = 0.0000 | LatC: raw 0.0000 x 0.000 = 0.0000 | LatS: raw 0.0000 x 0.000 = 0.0000 | LStrS: raw 0.0000 x 0.0 = 0.0000 | LStrC: raw 0.0000 x 0.0 = 0.0000 | REPA: raw 0.0000 x 0.00 = 0.0000 | SkelH: raw 0.0000 | StdMid: raw 0.0000 | LR: 1.87e-04 | EMA: 0.999900 | Steps/Sec: 3.50 | Mem: 20.31G/20.31G
[[34m2026-08-24 08:34:35[0m] (step=0105220) Total: 0.0284 | Diff: 0.0284 | Canny: raw 0.0000 x 0.00 = 0.0000 | Skel: raw 0.0000 x 0.00 = 0.0000 | LatC: raw 0.0000 x 0.000 = 0.0000 | LatS: raw 0.0000 x 0.000 = 0.0000 | LStrS: raw 0.0000 x 0.0 = 0.0000 | LStrC: raw 0.0000 x 0.0 = 0.0000 | REPA: raw 0.0000 x 0.00 = 0.0000 | SkelH: raw 0.0000 | StdMid: raw 0.0000 | LR: 1.87e-04 | EMA: 0.999900 | Steps/Sec: 3.50 | Mem: 20.31G/20.31G
