series,run,step,model,vae,latent_channels,latent_spatial,vae_scaling_factor,data_csv,img_root,char_embed_dim,callig_embed_dim,num_characters,dino,cond_mode,condition_fusion,sampler,use_skel,skel_root,w_skel,use_canny,w_canny,glyph_init_mix,w_glyph_cond,balance_callig_alpha,balance_char_alpha,lr,weight_decay,warmup_steps,max_steps,batch_size,ema_decay,lr_schedule,min_lr_ratio,resume,train_ctrl_only,main_ckpt,skel_cond_channels,cond_drop_struct_prob,eval_csv,eval_n,eval_steps,eval_cfg,eval_seed,mse,ssim,ssim_old_uniform,skel_iou,lpips,mse_base,ssim_base,mse_ctrl,ssim_ctrl,skel_iou_base,skel_iou_ctrl,lpips_base,lpips_ctrl,delta_ssim,delta_mse,delta_skel_iou,delta_lpips,src
compositional,20260815-155912-s2-factorized-add-balanced-ema-no-struct-v1,18000,DiT-3Cond-S/2,pretrained_models/sd-vae-ft-ema,4,32,0.18215,5script/train.csv,final_imgs_256,192,128,7026,none,3cond,factorized_add,factor_balanced,False,final_skeleton,0.0,False,0.0,,,0.15,0.35,0.0001,0.02,500,20000,224,0.9999,cosine,0.1,,False,,,,5script/eval_strata/clean_unseen_triple_100.csv,100,50,4.0,0,1.0087336254119874,0.4577935236692429,,,,,,,,,,,,,,,,eval_auto
compositional,20260815-155912-s2-factorized-add-balanced-ema-no-struct-v1,20000,DiT-3Cond-S/2,pretrained_models/sd-vae-ft-ema,4,32,0.18215,5script/train.csv,final_imgs_256,192,128,7026,none,3cond,factorized_add,factor_balanced,False,final_skeleton,0.0,False,0.0,,,0.15,0.35,0.0001,0.02,500,20000,224,0.9999,cosine,0.1,,False,,,,5script/eval_strata/clean_unseen_triple_100.csv,100,50,4.0,0,1.0049703168869017,0.4576165620982646,,,,,,,,,,,,,,,,eval_auto
compositional,20260815-174722-s2-factorized-latent-canny-skel-probe-ft-from20k-v2,21000,DiT-3Cond-S/2,pretrained_models/sd-vae-ft-ema,4,32,0.18215,5script/train.csv,final_imgs_256,192,128,7026,none,3cond,factorized_add,factor_balanced,False,final_skeleton,0.0,False,0.0,,,0.15,0.35,1e-05,0.02,0,24000,224,0.9999,constant,1.0,5script/results/compositional/20260815-155912-s2-factorized-add-balanced-ema-no-struct-v1/checkpoints/0020000.pt,False,,,,5script/eval_strata/clean_unseen_triple_100.csv,100,50,4.0,0,1.0042542123794556,0.4544779363026219,,,,,,,,,,,,,,,,eval_auto
compositional,20260815-174722-s2-factorized-latent-canny-skel-probe-ft-from20k-v2,22000,DiT-3Cond-S/2,pretrained_models/sd-vae-ft-ema,4,32,0.18215,5script/train.csv,final_imgs_256,192,128,7026,none,3cond,factorized_add,factor_balanced,False,final_skeleton,0.0,False,0.0,,,0.15,0.35,1e-05,0.02,0,24000,224,0.9999,constant,1.0,5script/results/compositional/20260815-155912-s2-factorized-add-balanced-ema-no-struct-v1/checkpoints/0020000.pt,False,,,,5script/eval_strata/clean_unseen_triple_100.csv,100,50,4.0,0,1.0026209497451781,0.45330776728689676,,,,,,,,,,,,,,,,eval_auto
compositional,20260815-174722-s2-factorized-latent-canny-skel-probe-ft-from20k-v2,23000,DiT-3Cond-S/2,pretrained_models/sd-vae-ft-ema,4,32,0.18215,5script/train.csv,final_imgs_256,192,128,7026,none,3cond,factorized_add,factor_balanced,False,final_skeleton,0.0,False,0.0,,,0.15,0.35,1e-05,0.02,0,24000,224,0.9999,constant,1.0,5script/results/compositional/20260815-155912-s2-factorized-add-balanced-ema-no-struct-v1/checkpoints/0020000.pt,False,,,,5script/eval_strata/clean_unseen_triple_100.csv,100,50,4.0,0,1.004261622428894,0.45090390838682665,,,,,,,,,,,,,,,,eval_auto
compositional,20260815-174722-s2-factorized-latent-canny-skel-probe-ft-from20k-v2,24000,DiT-3Cond-S/2,pretrained_models/sd-vae-ft-ema,4,32,0.18215,5script/train.csv,final_imgs_256,192,128,7026,none,3cond,factorized_add,factor_balanced,False,final_skeleton,0.0,False,0.0,,,0.15,0.35,1e-05,0.02,0,24000,224,0.9999,constant,1.0,5script/results/compositional/20260815-155912-s2-factorized-add-balanced-ema-no-struct-v1/checkpoints/0020000.pt,False,,,,5script/eval_strata/clean_unseen_triple_100.csv,100,50,4.0,0,1.0021976900100709,0.4503199396034083,,,,,,,,,,,,,,,,eval_auto
ctrl_skel,20260822-195603-ctrl-skel-3px,15000,,pretrained_models/sd-vae-ft-ema,4,32,0.18215,,,,,35130,none,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,0.4431906706094742,0.7254574610789619,0.2552914461120963,0.8041175257166226,,,,,0.07866006463766073,-0.1878992244973779,,,eval_auto
ctrl_skel,20260822-195603-ctrl-skel-3px,20000,,pretrained_models/sd-vae-ft-ema,4,32,0.18215,,,,,35130,none,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,0.4431906706094742,0.7254574610789619,0.25037317518144847,0.8073180489738782,,,,,0.08186058789491624,-0.19281749542802573,,,eval_auto
ctrl_skel,20260822-195603-ctrl-skel-3px,25000,,pretrained_models/sd-vae-ft-ema,4,32,0.18215,,,,,35130,none,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,0.4431906706094742,0.7254574610789619,0.24873682510107756,0.8079479376475015,,,,,0.08249047656853958,-0.19445384550839664,,,eval_auto
ctrl_skel,20260822-215523-ctrl-skel-3px,5000,,pretrained_models/sd-vae-ft-ema,4,32,0.18215,,,,,35130,none,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,0.4431906706094742,0.7254574610789619,0.26587607476860287,0.7973520987232529,,,,,0.07189463764429094,-0.17731459584087134,,,eval_auto
ctrl_skel,20260822-215523-ctrl-skel-3px,10000,,pretrained_models/sd-vae-ft-ema,4,32,0.18215,,,,,35130,none,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,0.4431906706094742,0.7254574610789619,0.2593613172881305,0.8007612740000085,,,,,0.0753038129210466,-0.1838293533213437,,,eval_auto
ctrl_skel,20260822-225755-ctrl-skel-3px,5000,,pretrained_models/sd-vae-ft-ema,4,32,0.18215,,,,,35130,none,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,0.4431906706094742,0.7254574610789619,0.26587607476860287,0.7973520987232529,,,,,0.07189463764429094,-0.17731459584087134,,,eval_auto
ctrl_skel,20260822-235734-ctrl-skel-3px,90000,,pretrained_models/sd-vae-ft-ema,4,32,0.18215,,,,,35130,none,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,0.456840546131134,0.7215309551358224,0.26752178579568864,0.7717322352528574,,,,,0.05020128011703495,-0.18931876033544537,,,eval_auto
ctrl_skel,20260822-235734-ctrl-skel-3px,95000,,pretrained_models/sd-vae-ft-ema,4,32,0.18215,,,,,35130,none,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,0.456840546131134,0.7215309551358224,0.2708408907055855,0.7676733632882434,,,,,0.04614240815242099,-0.18599965542554853,,,eval_auto
ctrl_skel,20260822-235734-ctrl-skel-3px,100000,,pretrained_models/sd-vae-ft-ema,4,32,0.18215,,,,,35130,none,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,0.456840546131134,0.7215309551358224,0.2734396566450596,0.7643771973252298,,,,,0.04284624218940736,-0.18340088948607441,,,eval_auto
ctrl_skel,20260823-085301-ctrl-skel-top30-scratch,15000,,pretrained_models/sd-vae-ft-ema,4,32,0.18215,,,,,35130,none,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,3.7208080768585203,0.03058603703781651,2.728643720149994,0.14410933038685475,,,,,0.11352329334903824,-0.9921643567085265,,,eval_auto
ctrl_skel,20260823-085301-ctrl-skel-top30-scratch,20000,,pretrained_models/sd-vae-ft-ema,4,32,0.18215,,,,,35130,none,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,3.592982473373413,0.01229916696126262,2.9218830394744875,0.038220213257009174,,,,,0.025921046295746555,-0.6710994338989256,,,eval_auto
ctrl_skel,20260823-085301-ctrl-skel-top30-scratch,25000,,pretrained_models/sd-vae-ft-ema,4,32,0.18215,,,,,35130,none,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,2.742341985702515,0.03169432574844298,2.6184800624847413,0.029917701717931778,,,,,-0.0017766240305111987,-0.12386192321777356,,,eval_auto
ctrl_skel,20260823-085301-ctrl-skel-top30-scratch,30000,,pretrained_models/sd-vae-ft-ema,4,32,0.18215,,,,,35130,none,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,1.852570457458496,0.11480193156516177,2.235326805114746,0.03598890804549835,,,,,-0.07881302351966343,0.3827563476562501,,,eval_auto
ctrl_skel,20260825-115527-ctrl-skel-s6-v2,2500,,pretrained_models/sd-vae-ft-ema,4,32,0.18215,,,,,35130,none,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,0.4339955151081085,0.7292235766598956,0.2545868337340653,0.8016334242570834,0.5033210332103321,0.6694283347141674,0.22642190754413605,0.17391982674598694,0.07240984759718783,-0.1794086813740432,0.16610730150383535,-0.05250208079814911,eval_auto
ctrl_skel,20260825-115527-ctrl-skel-s6-v2,5000,,pretrained_models/sd-vae-ft-ema,4,32,0.18215,,,,,35130,none,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,0.4339955151081085,0.7292235766598956,0.24876504233106972,0.8037399971898965,0.5033210332103321,0.6596491228070176,0.22642190754413605,0.17261336743831635,0.07451642053000096,-0.1852304727770388,0.15632808959668554,-0.0538085401058197,eval_auto
ctrl_skel,20260825-115527-ctrl-skel-s6-v2,7500,,pretrained_models/sd-vae-ft-ema,4,32,0.18215,,,,,35130,none,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,0.4339955151081085,0.7292235766598956,0.244548623226583,0.8047002380079411,0.5033210332103321,0.6663075680043092,0.22642190754413605,0.17154522240161896,0.07547666134804554,-0.18944689188152553,0.16298653479397718,-0.05487668514251709,eval_auto
ctrl_skel,20260825-115527-ctrl-skel-s6-v2,10000,,pretrained_models/sd-vae-ft-ema,4,32,0.18215,,,,,35130,none,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,0.4339955151081085,0.7292235766598956,0.23903042832389473,0.8075587950673951,0.5033210332103321,0.681954681954682,0.22642190754413605,0.16950255632400513,0.07833521840749957,-0.1949650867842138,0.17863364874434995,-0.05691935122013092,eval_auto
ctrl_skel,20260825-115527-ctrl-skel-s6-v2,12500,,pretrained_models/sd-vae-ft-ema,4,32,0.18215,,,,,35130,none,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,0.4569137263298035,0.7188778141906207,0.2322385024279356,0.8097381817886994,0.48203162434115954,0.6962578530456159,0.23211990296840668,0.16623345017433167,0.0908603675980787,-0.2246752239018679,0.2142262287044564,-0.06588645279407501,eval_auto
ctrl_skel,20260825-115527-ctrl-skel-s6-v2,15000,,pretrained_models/sd-vae-ft-ema,4,32,0.18215,,,,,35130,none,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,0.4569137263298035,0.7188778141906207,0.23037735670804976,0.8107220274317198,0.48203162434115954,0.6996980510568213,0.23211990296840668,0.1654001623392105,0.09184421324109915,-0.22653636962175372,0.21766642671566172,-0.06671974062919617,eval_auto
ctrl_skel,20260825-115527-ctrl-skel-s6-v2,17500,,pretrained_models/sd-vae-ft-ema,4,32,0.18215,,,,,35130,none,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,0.4569137263298035,0.7188778141906207,0.2305848540365696,0.8103693514513485,0.48203162434115954,0.7024793388429752,0.23211990296840668,0.1655561476945877,0.09149153726072778,-0.2263288722932339,0.22044771450181566,-0.06656375527381897,eval_auto
ctrl_skel,20260825-115527-ctrl-skel-s6-v2,20000,,pretrained_models/sd-vae-ft-ema,4,32,0.18215,,,,,35130,none,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,0.4569137263298035,0.7188778141906207,0.22988283149898053,0.8102667058403357,0.48203162434115954,0.7034899697719154,0.23211990296840668,0.16521582007408142,0.09138889164971498,-0.22703089483082295,0.22145834543075582,-0.06690408289432526,eval_auto
ctrl_skel,20260825-115527-ctrl-skel-s6-v2,22500,,pretrained_models/sd-vae-ft-ema,4,32,0.18215,,,,,35130,none,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,0.4569137263298035,0.7188778141906207,0.2321698846668005,0.8093798845410737,0.48203162434115954,0.6997260273972603,0.23211990296840668,0.16577881574630737,0.09050207035045299,-0.22474384166300299,0.21769440305610077,-0.0663410872220993,eval_auto
ctrl_skel,20260825-115527-ctrl-skel-s6-v2,25000,,pretrained_models/sd-vae-ft-ema,4,32,0.18215,,,,,35130,none,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,0.4569137263298035,0.7188778141906207,0.23358762100338937,0.8089220718995145,0.48203162434115954,0.6958185296529106,0.23211990296840668,0.16608434915542603,0.0900442577088938,-0.22332610532641411,0.21378690531175104,-0.06603555381298065,eval_auto
ctrl_skel,20260825-115527-ctrl-skel-s6-v2,27500,,pretrained_models/sd-vae-ft-ema,4,32,0.18215,,,,,35130,none,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,0.4569137263298035,0.7188778141906207,0.23409704431891443,0.8093836928998873,0.48203162434115954,0.7018121911037891,0.23211990296840668,0.16585281491279602,0.09050587870926663,-0.22281668201088906,0.21978056676262958,-0.06626708805561066,eval_auto
ctrl_skel,20260825-115527-ctrl-skel-s6-v2,30000,,pretrained_models/sd-vae-ft-ema,4,32,0.18215,,,,,35130,none,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,0.4569137263298035,0.7188778141906207,0.23597154796123504,0.8086171703240348,0.48203162434115954,0.6981390257252327,0.23211990296840668,0.16643770039081573,0.0897393561334141,-0.22094217836856844,0.21610740138407314,-0.06568220257759094,eval_auto
exp_s_5script,20260815-131017-DiT-3Cond-S-2,1000,,pretrained_models/sd-vae-ft-ema,4,32,0.18215,,,,,35130,none,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,1.7352991008758545,0.3234141076037972,,,,,,,,,,,,,,,,eval_auto
exp_s_5script,20260815-131017-DiT-3Cond-S-2,2000,,pretrained_models/sd-vae-ft-ema,4,32,0.18215,,,,,35130,none,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,1.4759584808349608,0.33110927545775987,,,,,,,,,,,,,,,,eval_auto
exp_s_5script,20260815-131017-DiT-3Cond-S-2,3000,,pretrained_models/sd-vae-ft-ema,4,32,0.18215,,,,,35130,none,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,1.136107783317566,0.4519198978451703,,,,,,,,,,,,,,,,eval_auto
exp_s_5script,20260815-131017-DiT-3Cond-S-2,4000,,pretrained_models/sd-vae-ft-ema,4,32,0.18215,,,,,35130,none,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,1.284094581604004,0.3503053608616269,,,,,,,,,,,,,,,,eval_auto
exp_s_5script,20260815-131017-DiT-3Cond-S-2,5000,,pretrained_models/sd-vae-ft-ema,4,32,0.18215,,,,,35130,none,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,1.1491782903671264,0.4066987130977212,,,,,,,,,,,,,,,,eval_auto
exp_s_5script,20260815-131017-DiT-3Cond-S-2,10000,,pretrained_models/sd-vae-ft-ema,4,32,0.18215,,,,,35130,none,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,0.9013957500457763,0.5146557647548616,,,,,,,,,,,,,,,,eval_auto
exp_s_5script,20260815-131017-DiT-3Cond-S-2,15000,,pretrained_models/sd-vae-ft-ema,4,32,0.18215,,,,,35130,none,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,0.9151438760757447,0.5164809225033968,,,,,,,,,,,,,,,,eval_auto
exp_s_5script,20260815-131017-DiT-3Cond-S-2,20000,,pretrained_models/sd-vae-ft-ema,4,32,0.18215,,,,,35130,none,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,0.9718414115905761,0.4907263728386412,,,,,,,,,,,,,,,,eval_auto
exp_s_5script,20260815-131017-DiT-3Cond-S-2,25000,,pretrained_models/sd-vae-ft-ema,4,32,0.18215,,,,,35130,none,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,0.9464049530029297,0.4970070314034821,,,,,,,,,,,,,,,,eval_auto
px_s_scratch,20260822-115020-px-s-scratch-diff,5000,,pretrained_models/sd-vae-ft-ema,4,32,0.18215,,,,,35130,none,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,1.88179,0.0023,,,,,,,,,,,,,,,,eval_auto
px_s_scratch,20260822-115020-px-s-scratch-diff,10000,,pretrained_models/sd-vae-ft-ema,4,32,0.18215,,,,,35130,none,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,1.91453,0.0021,,,,,,,,,,,,,,,,eval_auto
px_s_scratch,20260822-115020-px-s-scratch-diff,15000,,pretrained_models/sd-vae-ft-ema,4,32,0.18215,,,,,35130,none,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,1.5975,0.0008,,,,,,,,,,,,,,,,eval_auto
s10_b4_grey_clear,20260824-151758-s10-b4-grey-clear,1000,DiT-2Cond-B/4,pretrained_models/sd-vae-ft-ema,4,32,0.18215,5script/train_top30_clean.csv,final_imgs_256,768,128,35130,pretrained_models/dino_embeddings/glyph_dino_embeddings.npy,2cond,factorized_add,random,False,final_skeleton,0.0,False,0.0,0.0,False,0.25,0.5,0.0002,0.02,2000,600000,96,0.9999,cosine,0.1,,False,,,,5script/eval500_clean.csv,455,50,4.0,0,1.3092781178243869,0.09094566010688344,,0.16157897854451184,0.7403631219497093,,,,,,,,,,,,,eval_auto
s10_b4_grey_clear,20260824-151758-s10-b4-grey-clear,2000,DiT-2Cond-B/4,pretrained_models/sd-vae-ft-ema,4,32,0.18215,5script/train_top30_clean.csv,final_imgs_256,768,128,35130,pretrained_models/dino_embeddings/glyph_dino_embeddings.npy,2cond,factorized_add,random,False,final_skeleton,0.0,False,0.0,0.0,False,0.25,0.5,0.0002,0.02,2000,600000,96,0.9999,cosine,0.1,,False,,,,5script/eval500_clean.csv,455,50,4.0,0,1.346374929704509,0.1833136761110585,,0.17437322962712162,0.6785281101425925,,,,,,,,,,,,,eval_auto
s10_b4_grey_clear,20260824-151758-s10-b4-grey-clear,3000,DiT-2Cond-B/4,pretrained_models/sd-vae-ft-ema,4,32,0.18215,5script/train_top30_clean.csv,final_imgs_256,768,128,35130,pretrained_models/dino_embeddings/glyph_dino_embeddings.npy,2cond,factorized_add,random,False,final_skeleton,0.0,False,0.0,0.0,False,0.25,0.5,0.0002,0.02,2000,600000,96,0.9999,cosine,0.1,,False,,,,5script/eval500_clean.csv,455,50,4.0,0,1.3198041832217804,0.2665316254285882,,0.18011524642403012,0.6229326736141038,,,,,,,,,,,,,eval_auto
s10_b4_grey_clear,20260824-151758-s10-b4-grey-clear,4000,DiT-2Cond-B/4,pretrained_models/sd-vae-ft-ema,4,32,0.18215,5script/train_top30_clean.csv,final_imgs_256,768,128,35130,pretrained_models/dino_embeddings/glyph_dino_embeddings.npy,2cond,factorized_add,random,False,final_skeleton,0.0,False,0.0,0.0,False,0.25,0.5,0.0002,0.02,2000,600000,96,0.9999,cosine,0.1,,False,,,,5script/eval500_clean.csv,455,50,4.0,0,1.3440155987883662,0.30347462613814435,,0.18081290350575477,0.5944110776696886,,,,,,,,,,,,,eval_auto
s10_b4_grey_clear,20260824-164822-s10-b4-grey-clear,5000,DiT-2Cond-B/4,pretrained_models/sd-vae-ft-ema,4,32,0.18215,5script/train_top30_clean.csv,final_imgs_256,768,128,35130,pretrained_models/dino_embeddings/glyph_dino_embeddings.npy,2cond,factorized_add,random,False,final_skeleton,0.0,False,0.0,0.0,False,0.25,0.5,0.0002,0.02,2000,600000,96,0.9999,cosine,0.1,5script/results/s10_b4_grey_clear/20260824-151758-s10-b4-grey-clear/checkpoints/0004000.pt,False,,,,5script/eval500_clean.csv,455,50,4.0,0,1.352737445294202,0.30145745639079924,,0.18770715057153595,0.5891203737520909,,,,,,,,,,,,,eval_auto
s10_b4_grey_clear,20260824-164822-s10-b4-grey-clear,10000,DiT-2Cond-B/4,pretrained_models/sd-vae-ft-ema,4,32,0.18215,5script/train_top30_clean.csv,final_imgs_256,768,128,35130,pretrained_models/dino_embeddings/glyph_dino_embeddings.npy,2cond,factorized_add,random,False,final_skeleton,0.0,False,0.0,0.0,False,0.25,0.5,0.0002,0.02,2000,600000,96,0.9999,cosine,0.1,5script/results/s10_b4_grey_clear/20260824-151758-s10-b4-grey-clear/checkpoints/0004000.pt,False,,,,5script/eval500_clean.csv,455,50,4.0,0,1.1140671631137093,0.34168206083523417,,0.19687205447845077,0.5701478516990012,,,,,,,,,,,,,eval_auto
s10_b4_grey_clear,20260824-164822-s10-b4-grey-clear,15000,DiT-2Cond-B/4,pretrained_models/sd-vae-ft-ema,4,32,0.18215,5script/train_top30_clean.csv,final_imgs_256,768,128,35130,pretrained_models/dino_embeddings/glyph_dino_embeddings.npy,2cond,factorized_add,random,False,final_skeleton,0.0,False,0.0,0.0,False,0.25,0.5,0.0002,0.02,2000,600000,96,0.9999,cosine,0.1,5script/results/s10_b4_grey_clear/20260824-151758-s10-b4-grey-clear/checkpoints/0004000.pt,False,,,,5script/eval500_clean.csv,455,50,4.0,0,1.0806674946140458,0.41772150702642213,,0.2096802117396863,0.5152104029943655,,,,,,,,,,,,,eval_auto
