img_id,steps,b_ink,b_nsmall,b_ncc,b_mainfrac,b_edge8,b_framew,b_inset,a_ink,a_nsmall,a_ncc,a_mainfrac,a_edge8,a_framew,a_inset
206278,open+rm_smallCC+edge_clean,0.1175384521484375,5,12,0.48708295469297674,0.005126953125,0,1,0.1136627197265625,0,10,0.482078131292791,0.00341796875,0,4
206312,open+edge_clean,0.3090972900390625,1,4,0.738411413338599,0.0482177734375,0,0,0.306976318359375,0,3,0.7420220697882494,0.037353515625,0,3
208686,open+edge_clean,0.2056884765625,0,2,0.6995548961424333,0.0216064453125,0,0,0.2052154541015625,0,2,0.70034946836196,0.019775390625,0,0
3226,open,0.0772857666015625,0,3,0.6136229022704837,0.0242919921875,0,0,0.076690673828125,0,3,0.615399920413848,0.02392578125,0,0
5491,open,0.307098388671875,0,1,1.0,0.07080078125,0,0,0.30682373046875,0,1,1.0,0.07080078125,0,0
236253,open+edge_clean,0.0659027099609375,3,11,0.26070849733734663,0.0069580078125,0,3,0.06475830078125,0,9,0.2648444863336475,0.005859375,0,4
6375,open,0.0975189208984375,0,3,0.9239555625097794,0.03564453125,0,0,0.0922393798828125,0,2,0.972539288668321,0.0,0,12
4207,open+edge_clean,0.130859375,0,3,0.39342350746268656,0.04833984375,0,0,0.1288299560546875,0,3,0.39938410517588535,0.0328369140625,0,4
235132,open+edge_clean,0.2686309814453125,1,6,0.4481113320079523,0.0191650390625,0,0,0.2677001953125,0,6,0.4490424076607387,0.01513671875,0,2
6774,open,0.1609039306640625,0,1,1.0,0.017578125,0,0,0.16058349609375,0,1,1.0,0.017333984375,0,0
6139,open,0.4979248046875,0,1,1.0,0.0989990234375,0,2,0.496673583984375,0,1,1.0,0.096923828125,0,2
12431,open+edge_clean,0.253021240234375,2,6,0.5186949704498854,0.03857421875,0,0,0.2517852783203125,0,4,0.5202714986970487,0.03466796875,0,0
15128,open+rm_smallCC+edge_clean,0.152801513671875,14,18,0.4487717195925704,0.037109375,0,0,0.1397857666015625,1,7,0.43881672306516756,0.0003662109375,0,4
240547,open+rm_smallCC+edge_clean,0.1379852294921875,29,41,0.38980426849496846,0.089111328125,0,0,0.1212005615234375,2,16,0.44265390910235425,0.015869140625,0,4
16712,open+rm_smallCC+edge_clean,0.16925048828125,0,5,0.38766678687342226,0.0755615234375,0,0,0.1568756103515625,0,4,0.4166909833673767,0.0098876953125,0,4
241499,open+rm_smallCC+edge_clean,0.147430419921875,3,9,0.3507555371558683,0.0377197265625,0,0,0.1443939208984375,0,7,0.3567578991863046,0.0257568359375,0,2
241762,open,0.2604827880859375,0,2,0.7189385507585965,0.011962890625,0,3,0.2597198486328125,0,2,0.7194054403384055,0.011474609375,0,3
241802,open+rm_smallCC,0.2755126953125,3,4,0.9966770048737262,0.0283203125,0,0,0.27423095703125,0,1,1.0,0.0281982421875,0,0
19003,open+rm_smallCC+edge_clean,0.2572479248046875,286,320,0.2256361587282757,0.187744140625,0,0,0.180328369140625,2,20,0.2568962599424607,0.053466796875,0,4
18853,open+edge_clean,0.143341064453125,0,3,0.41973600170321484,0.0098876953125,0,2,0.142822265625,0,3,0.4206196581196581,0.0081787109375,0,4
19594,open,0.2706298828125,0,4,0.3622011727559765,0.00341796875,0,5,0.27032470703125,0,4,0.3621585007902461,0.00341796875,0,5
19789,open,0.2153472900390625,0,4,0.6033444342095939,0.0826416015625,0,0,0.207122802734375,0,3,0.6267865036098423,0.018310546875,0,0
20422,open+rm_smallCC+edge_clean,0.2283172607421875,14,25,0.34411548486266125,0.05322265625,0,0,0.21575927734375,0,12,0.2239038189533239,0.0047607421875,0,4
20198,open+edge_clean,0.1907501220703125,1,3,0.5359571234301256,0.0284423828125,0,0,0.1897430419921875,0,2,0.5381584238037797,0.0224609375,0,1
20994,open+edge_clean,0.1180419921875,0,4,0.4781540847983454,0.031494140625,0,0,0.1172637939453125,0,4,0.48028627195836043,0.029052734375,0,0
21675,open,0.2315216064453125,0,4,0.6702036512225664,0.0242919921875,0,1,0.2310791015625,0,4,0.6700343370311674,0.0242919921875,0,1
23506,open+rm_smallCC,0.3284454345703125,2,3,0.9993031358885017,0.0308837890625,0,0,0.32757568359375,0,1,1.0,0.0308837890625,0,0
23123,open,0.2657928466796875,0,1,1.0,0.0,0,9,0.265594482421875,0,1,1.0,0.0,0,9
27183,open+edge_clean,0.2027587890625,0,4,0.4948826008428657,0.016845703125,0,0,0.2021331787109375,0,4,0.4961123273193931,0.0137939453125,0,1
27574,open+rm_smallCC+edge_clean,0.31756591796875,10,12,0.9684797232365943,0.0382080078125,0,0,0.3109893798828125,0,2,0.9868995633187773,0.0069580078125,0,4
26941,open+rm_smallCC+edge_clean,0.0945281982421875,12,21,0.2692493946731235,0.0523681640625,0,0,0.078948974609375,1,9,0.32160804020100503,0.0025634765625,0,4
27785,open+edge_clean,0.1373138427734375,0,3,0.6557395266140682,0.01806640625,0,2,0.1365966796875,0,3,0.658065236818588,0.01416015625,0,3
29258,open,0.2465972900390625,0,5,0.5426025617226656,0.006103515625,0,2,0.2465057373046875,0,5,0.5428040854224698,0.006103515625,0,2
29153,open+edge_clean,0.297760009765625,0,4,0.5677462334734037,0.0440673828125,1,0,0.2930908203125,0,3,0.5761141191170346,0.0098876953125,0,4
29250,open,0.2824249267578125,0,1,1.0,0.026611328125,0,0,0.28204345703125,0,1,1.0,0.0260009765625,0,0
209883,open,0.4032135009765625,0,1,1.0,0.0751953125,0,0,0.403106689453125,0,1,1.0,0.074951171875,0,0
211398,open+rm_smallCC,0.294952392578125,0,1,1.0,0.041748046875,0,0,0.2942047119140625,0,1,1.0,0.041748046875,0,0
213601,open,0.0637969970703125,3,11,0.3071035637407319,0.023681640625,0,0,0.059661865234375,0,7,0.32608695652173914,0.002685546875,0,5
213382,open+edge_clean,0.2681732177734375,0,2,0.9572119487908961,0.0413818359375,0,0,0.26690673828125,0,4,0.9208209467184999,0.0369873046875,0,0
214866,open,0.40478515625,0,1,1.0,0.0399169921875,0,0,0.4041290283203125,0,1,1.0,0.0399169921875,0,0
214925,open+rm_smallCC+edge_clean,0.1184234619140625,1,5,0.48279860842674915,0.053955078125,0,0,0.1071929931640625,0,4,0.5286832740213523,0.003662109375,0,4
215363,open+rm_smallCC+edge_clean,0.2184295654296875,4,14,0.29577366398882293,0.10986328125,0,0,0.208770751953125,0,10,0.3090191492471861,0.0528564453125,0,4
215450,open+rm_smallCC+edge_clean,0.272979736328125,116,163,0.3856903297931806,0.1795654296875,0,0,0.2059326171875,6,70,0.4229401304090101,0.0513916015625,0,2
215482,open+edge_clean,0.2885894775390625,1,4,0.6509808068524295,0.0257568359375,0,0,0.287261962890625,0,3,0.6529799213853181,0.020751953125,0,1
322477,open,0.3780670166015625,1,3,0.5968438471162771,0.0419921875,0,0,0.3775177001953125,0,2,0.5968635059213452,0.041259765625,0,0
215913,open+rm_smallCC,0.1779632568359375,8,13,0.5540598473806053,0.0589599609375,0,0,0.1626434326171875,0,4,0.5322262876442443,0.0067138671875,0,0
216375,open+edge_clean,0.236419677734375,1,10,0.49302955982961144,0.0810546875,0,0,0.22503662109375,0,10,0.5167480336316789,0.0142822265625,0,1
216443,open+edge_clean,0.2278594970703125,0,4,0.7042121475925802,0.022216796875,0,0,0.226776123046875,0,4,0.7060287982774862,0.0177001953125,0,0
218397,open,0.4567413330078125,0,1,1.0,0.0736083984375,0,0,0.45635986328125,0,1,1.0,0.0736083984375,0,0
324476,open+edge_clean,0.307037353515625,0,2,0.5161017791472021,0.0338134765625,0,0,0.306549072265625,0,2,0.5164758586361374,0.03173828125,0,0
324538,open+rm_smallCC,0.1414794921875,1,8,0.39473684210526316,0.024658203125,0,0,0.1375274658203125,0,6,0.4045267946299789,0.0,0,15
221216,open+edge_clean,0.149383544921875,2,13,0.302247191011236,0.0111083984375,0,2,0.1483001708984375,0,12,0.3016771272764688,0.010498046875,0,4
222856,open,0.1811065673828125,0,3,0.9159154098913135,0.0179443359375,0,0,0.18096923828125,0,3,0.9160202360876897,0.0179443359375,0,0
222858,open,0.1069488525390625,2,11,0.34769581966043656,0.029541015625,1,0,0.10198974609375,0,9,0.36250748055056853,0.0,0,13
224138,open,0.114501953125,0,2,0.8718017057569296,0.0,0,9,0.1142730712890625,0,2,0.872079049272266,0.0,0,9
243558,open,0.22979736328125,1,5,0.4220451527224436,0.0335693359375,0,0,0.2264862060546875,0,3,0.42740685845179544,0.0098876953125,0,4
246401,open,0.3964080810546875,0,1,1.0,0.0457763671875,0,0,0.3961639404296875,0,1,1.0,0.0455322265625,0,0
250019,open,0.2895965576171875,0,1,1.0,0.053466796875,0,0,0.2894287109375,0,1,1.0,0.053466796875,0,0
252028,open+rm_smallCC,0.2725067138671875,1,3,0.8512794669354388,0.0518798828125,0,0,0.271697998046875,0,2,0.8527462653038301,0.0518798828125,0,0
255389,open+rm_smallCC,0.1134033203125,4,9,0.4276103336921421,0.0570068359375,0,0,0.1002655029296875,0,4,0.4825749505402526,0.0015869140625,0,6
255697,open,0.1845550537109375,0,1,1.0,0.03466796875,0,0,0.1843414306640625,0,1,1.0,0.03466796875,0,0
255945,open,0.2478790283203125,0,1,1.0,0.027587890625,0,0,0.2477874755859375,0,1,1.0,0.027587890625,0,0
256346,open,0.2117156982421875,0,1,1.0,0.0201416015625,0,0,0.211639404296875,0,1,1.0,0.0201416015625,0,0
258302,open,0.3777923583984375,1,2,0.9998788319399007,0.09033203125,0,0,0.377044677734375,0,1,1.0,0.0894775390625,0,0
257948,open+rm_smallCC+edge_clean,0.097076416015625,0,5,0.4379126060987111,0.0709228515625,0,0,0.0811767578125,0,6,0.5184210526315789,0.0,0,13
260345,open,0.201080322265625,0,3,0.42115647290939445,0.00244140625,0,6,0.2008209228515625,0,3,0.42109262214117466,0.00244140625,0,6
265476,open,0.2767791748046875,0,2,0.9568333425216384,0.02734375,0,0,0.2762298583984375,0,2,0.9570789371927305,0.02734375,0,0
30293,open,0.374786376953125,0,1,1.0,0.03466796875,0,0,0.374664306640625,0,1,1.0,0.0341796875,0,0
32852,open,0.1281585693359375,1,3,0.9784498154542207,0.02197265625,0,0,0.124664306640625,0,1,1.0,0.0,0,16
34605,open,0.33099365234375,0,1,1.0,0.0296630859375,0,1,0.3307647705078125,0,1,1.0,0.029296875,0,2
34618,open+rm_smallCC+edge_clean,0.0898590087890625,1,12,0.23110884700288672,0.0804443359375,0,0,0.082427978515625,0,12,0.234727878563495,0.0400390625,0,4
34928,open+rm_smallCC+edge_clean,0.1116790771484375,5,13,0.4171334881814456,0.021484375,0,0,0.1015472412109375,0,7,0.45634861006761834,0.01513671875,0,1
36194,open+edge_clean,0.245025634765625,0,1,1.0,0.0306396484375,0,0,0.2442474365234375,0,2,0.8894858499406509,0.027099609375,0,0
249465,open+rm_smallCC,0.1704559326171875,2,3,0.9961507474711306,0.0089111328125,0,0,0.1693878173828125,0,1,1.0,0.0087890625,0,1
37226,open,0.1053924560546875,1,2,0.9998552193426958,0.040283203125,0,0,0.1050872802734375,0,1,1.0,0.0400390625,0,0
37383,open,0.2779998779296875,0,5,0.3339919863878369,0.037353515625,1,0,0.2739105224609375,0,4,0.3386440866804078,0.008056640625,0,4
39044,open+rm_smallCC+edge_clean,0.205596923828125,35,40,0.9617040225619712,0.067138671875,0,0,0.1893157958984375,1,9,0.5567824615136616,0.027099609375,0,0
38309,open+rm_smallCC,0.135772705078125,1,3,0.5246122724207687,0.018798828125,0,4,0.1352691650390625,0,2,0.5261139311900733,0.016845703125,0,4
39573,open+edge_clean,0.221527099609375,1,5,0.6901777104284337,0.0126953125,0,0,0.2205657958984375,0,4,0.6909028017986856,0.0115966796875,0,0
41043,open,0.201751708984375,0,2,0.7980638330055967,0.0079345703125,0,4,0.20147705078125,0,2,0.7980914874280521,0.0076904296875,0,4
251189,open+edge_clean,0.311309814453125,0,2,0.8691794922066464,0.048583984375,0,0,0.3107452392578125,0,2,0.8699729928799411,0.0455322265625,0,0
43644,open,0.08978271484375,0,3,0.752549286199864,0.0225830078125,0,0,0.0870361328125,0,2,0.7736676016830295,0.0029296875,0,1
45015,open+edge_clean,0.1983642578125,0,2,0.6071538461538462,0.052001953125,0,0,0.19696044921875,0,2,0.6087697551905795,0.048095703125,0,0
49467,open+rm_smallCC+edge_clean,0.1397552490234375,1,9,0.3327874222076646,0.0101318359375,0,0,0.1378936767578125,0,9,0.3360628527166095,0.0064697265625,0,4
254540,open,0.2859649658203125,0,1,1.0,0.03271484375,0,0,0.285675048828125,0,1,1.0,0.0322265625,0,1
50203,open,0.3574371337890625,0,1,1.0,0.0384521484375,0,3,0.3572540283203125,0,1,1.0,0.038330078125,0,3
51203,open,0.30364990234375,0,1,1.0,0.01904296875,0,0,0.30352783203125,0,1,1.0,0.0189208984375,0,1
52422,open,0.3698883056640625,0,1,1.0,0.0987548828125,0,0,0.36981201171875,0,1,1.0,0.0985107421875,0,0
54215,open+rm_smallCC,0.187896728515625,1,5,0.8478967029397434,0.051513671875,0,0,0.184417724609375,0,3,0.8623200397153732,0.028076171875,0,0
55079,open+rm_smallCC,0.1363067626953125,5,7,0.9427963729989925,0.061279296875,0,0,0.1282501220703125,0,1,1.0,0.0150146484375,0,0
57149,open+rm_smallCC,0.201995849609375,1,4,0.8213476355945006,0.0181884765625,0,2,0.2014617919921875,0,3,0.8226160721048247,0.0179443359375,0,2
57884,open+rm_smallCC+edge_clean,0.14727783203125,1,6,0.428201409034397,0.0234375,0,0,0.14361572265625,0,8,0.43837654058648534,0.0167236328125,0,4
58181,open+rm_smallCC+edge_clean,0.28973388671875,62,79,0.42226669475458184,0.105224609375,0,0,0.261016845703125,5,21,0.4406056354495499,0.015380859375,0,4
60881,open+rm_smallCC+edge_clean,0.1617279052734375,3,6,0.7377111048212095,0.127197265625,0,0,0.1386871337890625,0,3,0.8581802178457476,0.006591796875,0,4
60522,open,0.183837890625,0,1,1.0,0.0189208984375,0,0,0.1836090087890625,0,1,1.0,0.018798828125,0,0
62073,open,0.2759857177734375,0,1,1.0,0.0516357421875,0,0,0.2758331298828125,0,1,1.0,0.0513916015625,0,0
64390,open+edge_clean,0.0755767822265625,2,7,0.3949121744397335,0.0223388671875,0,0,0.0740203857421875,0,5,0.3974438260152546,0.0184326171875,0,0
64298,open,0.3606414794921875,0,2,0.9629363232494182,0.04296875,0,0,0.360107421875,0,2,0.9630084745762711,0.042236328125,0,0
68760,open+rm_smallCC,0.1719207763671875,11,13,0.9562438981095234,0.033203125,0,0,0.1637115478515625,0,1,1.0,0.0,0,9
267343,open+edge_clean,0.0724945068359375,3,13,0.2927804672700484,0.00537109375,0,0,0.0694732666015625,0,10,0.30397540083461455,0.0020751953125,0,4
269840,open+rm_smallCC+edge_clean,0.1388092041015625,17,32,0.19852698691876441,0.0853271484375,0,0,0.11822509765625,0,23,0.23128549303045948,0.0068359375,0,5
270878,open,0.27130126953125,0,1,1.0,0.0224609375,0,0,0.2710418701171875,0,1,1.0,0.0223388671875,0,0
272492,open+rm_smallCC+edge_clean,0.1168975830078125,1,9,0.3619631901840491,0.0093994140625,0,0,0.1159210205078125,0,8,0.36251151770435697,0.0084228515625,0,0
272818,open+rm_smallCC,0.19097900390625,2,8,0.38247043783956536,0.0518798828125,1,0,0.185394287109375,0,6,0.391440329218107,0.0150146484375,0,3
276777,open,0.2429046630859375,0,1,1.0,0.0616455078125,0,0,0.2427520751953125,0,1,1.0,0.0614013671875,0,0
278696,open,0.145843505859375,0,4,0.4595103578154426,0.0103759765625,0,3,0.14520263671875,0,4,0.4601723413198823,0.0103759765625,0,3
280320,open+rm_smallCC+edge_clean,0.188812255859375,3,8,0.4377727493130758,0.011962890625,0,0,0.1871795654296875,0,5,0.4396347925328116,0.0106201171875,0,0
283195,open,0.3416900634765625,0,1,1.0,0.0977783203125,0,0,0.341400146484375,0,1,1.0,0.0972900390625,0,0
284091,open+edge_clean,0.270660400390625,0,3,0.8319990979817341,0.01220703125,0,3,0.270233154296875,0,3,0.8321852060982495,0.011474609375,0,4
284715,open+edge_clean,0.263214111328125,0,3,0.7681739130434783,0.04248046875,0,0,0.261932373046875,0,3,0.7713503437026681,0.0341796875,0,2
286156,open+edge_clean,0.1705322265625,0,9,0.6121152469577666,0.0634765625,0,0,0.1647796630859375,0,8,0.6312621539031392,0.019287109375,0,4
288411,open+edge_clean,0.1670684814453125,1,9,0.4300849392638597,0.0511474609375,0,0,0.1620941162109375,0,7,0.4420596818224607,0.0167236328125,0,4
288422,open,0.2783050537109375,0,1,1.0,0.0308837890625,0,0,0.2781524658203125,0,1,1.0,0.0306396484375,0,0
289846,open+edge_clean,0.2841339111328125,0,3,0.7095752107835239,0.046630859375,0,0,0.283477783203125,0,3,0.7108407794165141,0.0430908203125,0,0
290715,open,0.264007568359375,0,1,1.0,0.00537109375,0,4,0.2638702392578125,0,1,1.0,0.005126953125,0,4
295472,open+edge_clean,0.1101226806640625,0,6,0.22322294582236385,0.0059814453125,0,1,0.1091156005859375,0,7,0.21563417703817647,0.004150390625,0,4
295515,open,0.341705322265625,0,1,1.0,0.0,0,13,0.3415679931640625,0,1,1.0,0.0,0,13
295967,open+rm_smallCC,0.0924835205078125,4,13,0.43936644118132323,0.0390625,0,0,0.086334228515625,0,8,0.46624248851184164,0.0142822265625,0,0
296384,open+edge_clean,0.1885986328125,0,6,0.5184466019417475,0.0091552734375,0,1,0.187103271484375,0,8,0.4922524873593215,0.007080078125,0,4
297067,open+edge_clean,0.262847900390625,0,4,0.4378265412748171,0.0155029296875,0,0,0.26202392578125,0,5,0.4386792452830189,0.0123291015625,0,4
300464,open+rm_smallCC+edge_clean,0.126800537109375,34,49,0.342719614921781,0.0469970703125,0,0,0.105316162109375,1,21,0.1854534917415242,0.00390625,0,4
300788,open,0.185760498046875,0,8,0.35493675045178247,0.0,0,13,0.18560791015625,0,8,0.3552285432423545,0.0,0,13
301760,open,0.4724578857421875,0,1,1.0,0.061279296875,0,0,0.4719390869140625,0,1,1.0,0.0609130859375,0,0
302077,open,0.1885528564453125,1,3,0.5910010520352836,0.0147705078125,0,0,0.1882171630859375,0,2,0.591487636805837,0.0140380859375,0,1
302084,open+rm_smallCC,0.1285552978515625,2,5,0.6325222551928783,0.057861328125,1,0,0.119476318359375,0,4,0.6403575989782886,0.0,0,11
305518,open,0.220855712890625,0,1,1.0,0.0,0,15,0.220489501953125,0,1,1.0,0.0,0,15
305284,open+edge_clean,0.2843170166015625,1,5,0.45011538667954704,0.0828857421875,0,0,0.2830657958984375,0,4,0.4512425206188346,0.078125,0,0
306196,open+rm_smallCC+edge_clean,0.247955322265625,15,24,0.6379076923076923,0.080078125,0,0,0.2345733642578125,0,10,0.37982176543290186,0.01123046875,0,4
306549,open+rm_smallCC,0.100311279296875,2,5,0.7245208396714329,0.0,0,12,0.099334716796875,0,3,0.7293394777265745,0.0,0,12
306849,open+rm_smallCC+edge_clean,0.09417724609375,1,11,0.4923849643551523,0.0343017578125,0,0,0.0887451171875,0,9,0.5166781292984869,0.0008544921875,0,7
308075,open,0.1009674072265625,0,3,0.6555841015565966,0.00341796875,0,2,0.1003875732421875,0,3,0.6564827481380149,0.0030517578125,0,3
69081,open+edge_clean,0.26678466796875,0,4,0.6453328757721345,0.0478515625,0,0,0.2646484375,0,4,0.6494464944649446,0.03466796875,0,1
69092,open,0.35009765625,0,6,0.3253138075313807,0.0960693359375,0,0,0.3496246337890625,0,6,0.3253611486928818,0.0958251953125,0,0
69517,open+rm_smallCC+edge_clean,0.1358184814453125,5,13,0.30670711156049885,0.0859375,1,0,0.124847412109375,0,7,0.3291371302859936,0.0201416015625,0,4
69694,open,0.0593109130859375,1,6,0.3516851041934654,0.0211181640625,0,0,0.0560760498046875,0,3,0.3689795918367347,0.0,0,16
69713,open+rm_smallCC+edge_clean,0.0888824462890625,6,11,0.5230901287553648,0.041748046875,0,0,0.0798492431640625,0,4,0.5793999617810052,0.0018310546875,0,4
70914,"crop(0, 0, 20, 20)+open+rm_smallCC+edge_clean",0.4785308837890625,1,3,0.9919326552086987,0.9134521484375,20,0,0.34859664351851855,0,6,0.704347374974061,0.5149629237288136,0,0
71453,open+rm_smallCC,0.21478271484375,0,1,1.0,0.031005859375,0,0,0.2142181396484375,0,1,1.0,0.0283203125,0,0
263780,open,0.203765869140625,1,2,0.9998502321401828,0.01220703125,0,2,0.202850341796875,0,1,1.0,0.01171875,0,3
71818,open,0.1190032958984375,0,4,0.6629055007052186,0.01806640625,0,0,0.116302490234375,0,3,0.6737076882707951,0.0020751953125,0,6
74328,open,0.230804443359375,0,3,0.5304773238133016,0.006103515625,0,5,0.2305450439453125,0,3,0.5306108941690383,0.006103515625,0,5
74473,open,0.146026611328125,0,2,0.9267502612330198,0.0245361328125,0,4,0.145751953125,0,2,0.9271356783919598,0.0245361328125,0,4
74546,open+rm_smallCC,0.0910491943359375,0,5,0.4767890062007709,0.0421142578125,0,0,0.0860748291015625,0,4,0.5007977308987768,0.0068359375,0,1
76092,open+edge_clean,0.1508941650390625,0,3,0.7147335423197492,0.0526123046875,0,0,0.14886474609375,0,3,0.7243747437474375,0.03662109375,0,1
76429,open+rm_smallCC,0.1201629638671875,0,1,1.0,0.0208740234375,0,0,0.119384765625,0,1,1.0,0.0208740234375,0,0
77058,open,0.1827392578125,0,1,1.0,0.0120849609375,0,3,0.1825408935546875,0,1,1.0,0.0118408203125,0,4
