img_id,steps,b_ink,b_nsmall,b_ncc,b_mainfrac,b_edge8,b_framew,b_inset,a_ink,a_nsmall,a_ncc,a_mainfrac,a_edge8,a_framew,a_inset
17142,"['crop(37, 37, 0, 0)', 'rm_smallCC', 'edge_clean']",0.4276275634765625,1,10,0.4366101694915254,0.689453125,37,0,0.18462396978021978,1,10,0.3510811439200186,0.048373287671232876,0,4
17162,"['rm_smallCC', 'edge_clean']",0.3606109619140625,31,46,0.7030846697414632,0.11865234375,0,0,0.3520050048828125,5,17,0.7202739607265161,0.088623046875,0,1
241454,"['rm_smallCC', 'edge_clean']",0.195068359375,36,42,0.8864987484355444,0.069091796875,0,0,0.184906005859375,0,9,0.9352203333883479,0.0211181640625,0,0
17323,"['rm_smallCC', 'edge_clean']",0.1852569580078125,50,76,0.20443126595832303,0.15380859375,0,0,0.17840576171875,0,26,0.2122819021553199,0.14404296875,0,0
17334,['rm_smallCC'],0.5236968994140625,77,98,0.9122985926983479,0.3067626953125,1,0,0.5127410888671875,0,21,0.9317918043031872,0.2987060546875,1,0
17327,"['rm_smallCC', 'edge_clean']",0.26226806640625,61,64,0.7045031417267861,0.0643310546875,0,0,0.2497100830078125,2,5,0.7399327833791628,0.0069580078125,0,4
17406,"['rm_smallCC', 'edge_clean']",0.317718505859375,90,103,0.9268081836519066,0.14013671875,0,0,0.3050384521484375,3,13,0.9653344004802161,0.1278076171875,0,0
17426,"['rm_smallCC', 'edge_clean']",0.330841064453125,55,80,0.6652984042062541,0.135009765625,0,0,0.322052001953125,0,25,0.6834549417227329,0.1246337890625,0,0
17611,"['crop(14, 0, 0, 0)', 'rm_smallCC', 'edge_clean']",0.4671478271484375,51,76,0.8905111873264739,0.8016357421875,14,0,0.4159994834710744,6,38,0.5985565730249883,0.5877259036144579,11,0
241746,"['crop(17, 17, 0, 0)', 'edge_clean']",0.334625244140625,0,8,0.19844961240310077,0.56640625,17,0,0.23265061936936937,0,6,0.3198457116926335,0.01032949790794979,0,4
18112,"['crop(0, 0, 41, 42)', 'rm_smallCC', 'edge_clean']",0.489227294921875,9,16,0.3731832075354002,0.70654296875,42,0,0.23184609826589594,2,7,0.6672185430463576,0.055944055944055944,0,0
18242,"['crop(15, 15, 0, 0)', 'rm_smallCC', 'edge_clean']",0.3770294189453125,2,7,0.5252337205066979,0.6572265625,15,0,0.2747338219026549,0,4,0.8164831708084304,0.04240145228215768,0,4
17969,"['rm_smallCC', 'edge_clean']",0.150604248046875,106,114,0.8393110435663628,0.048583984375,0,0,0.136199951171875,2,10,0.9280752856822765,0.0172119140625,0,3
18031,"['crop(21, 21, 0, 0)', 'edge_clean']",0.290283203125,0,4,0.3342094196804037,0.58203125,21,0,0.14964223130841123,0,3,0.7755550134179068,0.015292553191489361,0,2
18356,"['crop(26, 27, 0, 0)', 'rm_smallCC', 'edge_clean']",0.4147796630859375,0,5,0.2542765699150204,0.606201171875,27,0,0.2614685960591133,0,3,0.3913011480718281,0.010620915032679739,0,4
18371,"['rm_smallCC', 'edge_clean']",0.1983184814453125,42,66,0.24590290066938525,0.0654296875,0,0,0.1851959228515625,2,28,0.2633270165609294,0.0137939453125,0,4
241880,"['crop(27, 27, 0, 0)', 'edge_clean']",0.385955810546875,0,7,0.30766189610184236,0.64453125,27,0,0.21151763613861385,2,9,0.3561894313402816,0.0751910480349345,0,4
18654,"['rm_smallCC', 'edge_clean']",0.246185302734375,146,157,0.3388496343126317,0.181396484375,0,0,0.215728759765625,19,28,0.3866883576177677,0.038818359375,0,4
18670,"['rm_smallCC', 'edge_clean']",0.1983184814453125,42,66,0.24590290066938525,0.0654296875,0,0,0.1851959228515625,2,28,0.2633270165609294,0.0137939453125,0,4
18959,"['crop(39, 40, 0, 0)', 'edge_clean']",0.455291748046875,0,7,0.35515114954085397,0.709228515625,40,0,0.206104343220339,0,6,0.3133097762073027,0.03449769053117783,0,4
18960,"['crop(44, 45, 0, 0)']",0.500701904296875,0,7,0.3510696653867252,0.673828125,45,0,0.23460890718562874,0,5,0.4336989032901296,0.0,0,8
18982,"['rm_smallCC', 'edge_clean']",0.1797332763671875,39,57,0.22166567620341285,0.028076171875,0,0,0.1731719970703125,2,18,0.230064322847828,0.0142822265625,0,4
19001,"['rm_smallCC', 'edge_clean']",0.245361328125,41,68,0.3447139303482587,0.08154296875,0,0,0.2295074462890625,1,27,0.36852602885446445,0.0146484375,0,4
19003,"['rm_smallCC', 'edge_clean']",0.2572479248046875,286,320,0.2256361587282757,0.187744140625,0,0,0.2230682373046875,0,34,0.26020931664272523,0.1793212890625,0,0
50153,['rm_smallCC'],0.4838104248046875,2,10,0.9784590153593844,0.936767578125,11,0,0.48370361328125,0,8,0.9786750788643533,0.936767578125,11,0
50392,"['rm_smallCC', 'edge_clean']",0.0783843994140625,37,55,0.1504769320615145,0.100341796875,0,0,0.0636444091796875,4,22,0.18532725964996405,0.0079345703125,0,4
50841,"['rm_smallCC', 'edge_clean']",0.2406768798828125,44,60,0.5224751157040513,0.1483154296875,0,0,0.2204132080078125,6,23,0.5705088265835929,0.0306396484375,0,0
255233,"['rm_smallCC', 'edge_clean']",0.3016357421875,118,134,0.40464386887899634,0.12744140625,0,0,0.2742767333984375,8,22,0.44500695410292074,0.031005859375,0,0
51470,"['crop(0, 0, 19, 26)', 'edge_clean']",0.38677978515625,0,3,0.4818920624901373,0.6593017578125,26,0,0.24313166469194314,0,2,0.9173075458767989,0.004014989293361884,0,5
52344,"['rm_smallCC', 'edge_clean']",0.22650146484375,84,106,0.7448800862301267,0.0894775390625,0,0,0.213623046875,2,22,0.7897857142857143,0.07177734375,0,0
52478,"['rm_smallCC', 'edge_clean']",0.23388671875,68,74,0.7725730688935282,0.0653076171875,0,0,0.2274627685546875,0,6,0.7943918964244986,0.0601806640625,0,0
52518,"['rm_smallCC', 'edge_clean']",0.1526336669921875,76,95,0.4100769769069279,0.055419921875,0,0,0.13983154296875,2,20,0.44762112614578786,0.0167236328125,0,4
52860,['rm_smallCC'],0.2670440673828125,121,137,0.884063767784698,0.181884765625,0,0,0.2545166015625,0,16,0.9275779376498801,0.1796875,0,0
256067,"['rm_smallCC', 'edge_clean']",0.1031341552734375,30,33,0.7947921290131676,0.08154296875,0,0,0.0929107666015625,0,4,0.8822466743307604,0.01416015625,0,0
256068,"['rm_smallCC', 'edge_clean']",0.2254638671875,79,83,0.8980779642663779,0.0706787109375,0,0,0.213592529296875,3,7,0.9479925703671953,0.013671875,0,4
255964,"['rm_smallCC', 'edge_clean']",0.21051025390625,47,56,0.6714265004349087,0.111328125,0,0,0.1923370361328125,5,13,0.7348671162237207,0.015380859375,0,4
52906,"['rm_smallCC', 'edge_clean']",0.283050537109375,34,47,0.7781132075471698,0.0809326171875,1,0,0.2763519287109375,0,13,0.7969742145657336,0.07568359375,1,0
256336,"['rm_smallCC', 'edge_clean']",0.2774810791015625,130,134,0.9158647236733571,0.088623046875,0,0,0.2599945068359375,2,5,0.9774634661658548,0.0386962890625,0,0
53502,"['crop(0, 0, 35, 36)', 'rm_smallCC', 'edge_clean']",0.3883514404296875,13,16,0.7716003300459707,0.78515625,36,0,0.12079814189189189,6,9,0.9853172522286313,0.007086167800453515,0,4
53657,"['rm_smallCC', 'edge_clean']",0.2863311767578125,41,47,0.9327471356248335,0.1573486328125,0,0,0.278961181640625,0,7,0.9573897822995296,0.1446533203125,0,0
256411,"['rm_smallCC', 'edge_clean']",0.2071685791015625,37,46,0.741548206525742,0.041748046875,0,0,0.2021331787109375,0,8,0.7600211368611761,0.02587890625,0,0
256484,"['crop(0, 0, 18, 18)', 'rm_smallCC', 'edge_clean']",0.3194580078125,15,28,0.6917749331295376,1.0,18,0,0.16594460227272728,0,17,0.5427990584207147,0.23792016806722688,0,4
54044,"['rm_smallCC', 'edge_clean']",0.2015838623046875,57,66,0.7939595791385966,0.0628662109375,0,0,0.18865966796875,1,11,0.8483500485279845,0.004638671875,0,4
54077,"['rm_smallCC', 'edge_clean']",0.213897705078125,281,298,0.6589385076330432,0.1280517578125,0,0,0.180419921875,6,25,0.7812077131258457,0.0450439453125,0,4
256664,"['crop(0, 0, 49, 48)', 'rm_smallCC', 'edge_clean']",0.463775634765625,5,8,0.8467131670724485,0.783447265625,49,0,0.11460790094339622,0,4,0.5393354769560558,0.007078313253012048,0,4
54252,"['crop(25, 26, 0, 0)', 'rm_smallCC', 'edge_clean']",0.2552947998046875,0,8,0.8661167891937123,0.752197265625,26,0,0.042682926829268296,0,7,0.5142857142857142,0.0,0,46
54254,"['crop(0, 0, 30, 31)', 'rm_smallCC', 'edge_clean']",0.334197998046875,0,7,0.7972331293945758,0.81689453125,31,0,0.09194711538461539,4,12,0.362962962962963,0.022172949002217297,0,4
54420,"['rm_smallCC', 'edge_clean']",0.224395751953125,86,93,0.40024479804161567,0.124267578125,0,0,0.2135162353515625,2,9,0.4206388908740084,0.094482421875,0,0
54432,['rm_smallCC'],0.139892578125,43,46,0.9655322862129145,0.0784912109375,0,0,0.1366119384765625,0,3,0.9887188651848542,0.0732421875,0,0
54480,"['rm_smallCC', 'edge_clean']",0.421844482421875,82,103,0.6174853505027852,0.240966796875,0,0,0.3991546630859375,11,34,0.6525861080316526,0.131103515625,0,1
54610,"['rm_smallCC', 'edge_clean']",0.19964599609375,51,77,0.33919290736777746,0.1019287109375,1,0,0.1832427978515625,8,30,0.3695561662086768,0.0201416015625,0,4
55792,"['crop(41, 40, 0, 0)', 'rm_smallCC', 'edge_clean']",0.4528350830078125,5,9,0.7134144286821444,0.7139892578125,41,0,0.189375,0,3,0.737977369165488,0.0020301624129930394,0,5
56769,"['crop(37, 37, 0, 0)', 'rm_smallCC', 'edge_clean']",0.4128570556640625,0,5,0.7610230254647595,0.802001953125,37,0,0.14109718406593408,5,10,0.4835716458777,0.01598173515981735,0,4
56648,['rm_smallCC'],0.2610931396484375,40,42,0.9810063701712349,0.052490234375,0,0,0.257293701171875,0,2,0.9954928241015301,0.048095703125,0,0
57160,"['rm_smallCC', 'edge_clean']",0.2739410400390625,50,85,0.2474795298835849,0.063720703125,0,0,0.2620697021484375,2,35,0.25868995633187775,0.0364990234375,0,4
57394,"['rm_smallCC', 'edge_clean']",0.1911773681640625,35,41,0.5801739963285178,0.11572265625,0,0,0.175445556640625,3,8,0.6321969038093581,0.0062255859375,0,4
47482,"['crop(13, 13, 0, 0)']",0.4897003173828125,0,3,0.8857383229987847,0.642333984375,13,0,0.4320142663043478,0,2,0.9866729567165939,0.22685185185185186,0,0
47506,"['crop(0, 0, 0, 12)', 'rm_smallCC', 'edge_clean']",0.4896697998046875,1,2,0.9992521267645134,0.9276123046875,12,0,0.4575595543032787,1,3,0.9891536335327665,0.743625,10,0
47529,"['crop(0, 0, 13, 14)', 'rm_smallCC', 'edge_clean']",0.484375,0,4,0.6060987903225806,0.930419921875,14,0,0.3736012554585153,0,7,0.4720573463610629,0.28054123711340206,0,4
47554,"['crop(13, 13, 0, 0)']",0.4897003173828125,0,3,0.8857383229987847,0.642333984375,13,0,0.4320142663043478,0,2,0.9866729567165939,0.22685185185185186,0,0
47562,"['crop(0, 0, 16, 14)', 'rm_smallCC', 'edge_clean']",0.4764251708984375,3,5,0.6966338916824136,0.6881103515625,16,0,0.38004701327433627,0,3,0.9892213934873567,0.038641078838174275,0,4
47566,['rm_smallCC'],0.36328125,33,36,0.8810903897849462,0.0753173828125,0,0,0.360015869140625,0,3,0.889081969992371,0.0697021484375,0,0
47626,"['crop(0, 0, 16, 14)', 'rm_smallCC', 'edge_clean']",0.4764251708984375,3,5,0.6966338916824136,0.6881103515625,16,0,0.38004701327433627,0,3,0.9892213934873567,0.038641078838174275,0,4
47631,['rm_smallCC'],0.36328125,33,36,0.8810903897849462,0.0753173828125,0,0,0.360015869140625,0,3,0.889081969992371,0.0697021484375,0,0
47650,"['rm_smallCC', 'edge_clean']",0.3344268798828125,34,48,0.44308071360131407,0.094970703125,1,0,0.324127197265625,1,14,0.45716034271725825,0.0633544921875,0,0
47688,"['crop(0, 0, 25, 26)', 'rm_smallCC', 'edge_clean']",0.49188232421875,0,7,0.6607829755552798,0.92041015625,26,0,0.3079268292682927,0,12,0.3995668316831683,0.27467462039045554,0,4
47819,"['rm_smallCC', 'edge_clean']",0.1123046875,39,44,0.7245923913043478,0.097900390625,1,0,0.0998687744140625,2,7,0.814820473644003,0.0213623046875,0,4
48006,"['rm_smallCC', 'edge_clean']",0.276519775390625,51,74,0.8533826288489129,0.089599609375,0,0,0.2687225341796875,0,23,0.8781443416046789,0.08544921875,0,0
48318,"['rm_smallCC', 'edge_clean']",0.2804412841796875,33,50,0.3205288644648784,0.19970703125,1,0,0.25665283203125,9,29,0.35023781212841854,0.048095703125,0,4
48449,"['rm_smallCC', 'edge_clean']",0.23846435546875,85,111,0.254095213718966,0.1690673828125,1,0,0.22332763671875,0,26,0.2713172998086909,0.15234375,1,0
48544,"['crop(12, 0, 0, 0)', 'rm_smallCC']",0.3111114501953125,9,12,0.4924223846191574,0.8031005859375,12,0,0.27606301229508196,0,3,0.40373463233588497,0.565375,10,0
48710,"['crop(18, 18, 0, 0)', 'rm_smallCC', 'edge_clean']",0.26177978515625,1,5,0.7046514339006762,0.87646484375,18,0,0.10234375,0,5,0.7399375433726578,0.09571953781512606,0,4
48874,"['crop(34, 31, 0, 0)', 'rm_smallCC', 'edge_clean']",0.359405517578125,0,3,0.7412329116073703,0.719970703125,34,0,0.12465232329842932,0,2,0.5763740771123872,0.0,0,11
48927,"['rm_smallCC', 'edge_clean']",0.429473876953125,40,50,0.9300433454132025,0.135986328125,1,0,0.422149658203125,1,10,0.9461794260102653,0.1182861328125,1,0
49521,"['crop(23, 22, 0, 0)', 'rm_smallCC', 'edge_clean']",0.475494384765625,0,4,0.9615236506000898,0.9649658203125,23,0,0.32797689573459715,0,8,0.5211108602393317,0.554737687366167,0,0
49533,"['rm_smallCC', 'edge_clean']",0.35791015625,30,33,0.7021657571623465,0.166259765625,0,0,0.350860595703125,6,9,0.7162738105592763,0.112548828125,0,1
49760,"['crop(0, 0, 12, 13)', 'rm_smallCC', 'edge_clean']",0.350006103515625,5,8,0.693129305083268,0.65625,13,0,0.2648133116883117,1,4,0.5544061302681992,0.022972279260780288,0,0
49860,['rm_smallCC'],0.48638916015625,1,4,0.9783536202785795,0.9189453125,9,0,0.4860992431640625,0,3,0.9789371252785887,0.9189453125,9,0
49952,"['rm_smallCC', 'edge_clean']",0.178985595703125,69,86,0.296845694799659,0.072265625,0,0,0.1627655029296875,4,20,0.32642729914690166,0.011962890625,0,4
50052,"['rm_smallCC', 'edge_clean']",0.12628173828125,49,56,0.5013291445142581,0.0322265625,0,0,0.1179351806640625,0,7,0.5368094190710312,0.0208740234375,0,4
49482,"['rm_smallCC', 'edge_clean']",0.1508636474609375,331,349,0.5830889046222312,0.1160888671875,0,0,0.1269073486328125,1,18,0.6931585908380425,0.1014404296875,0,0
254462,"['crop(38, 35, 0, 0)', 'rm_smallCC', 'edge_clean']",0.456451416015625,1,3,0.782443003276058,0.846923828125,38,0,0.17881232923497267,2,6,0.776411603199236,0.2138382687927107,0,4
49092,"['rm_smallCC', 'edge_clean']",0.176605224609375,198,202,0.7733713495766373,0.061279296875,0,0,0.158233642578125,1,5,0.8631629701060752,0.0074462890625,0,4
254575,"['rm_smallCC', 'edge_clean']",0.31341552734375,98,136,0.4462512171372931,0.1434326171875,0,0,0.288055419921875,6,46,0.4855387223222799,0.0472412109375,0,0
50446,['rm_smallCC'],0.111541748046875,33,38,0.37852257181942545,0.006591796875,0,0,0.1097412109375,0,5,0.38473303670745274,0.00048828125,0,7
50473,"['crop(33, 36, 0, 0)', 'rm_smallCC', 'edge_clean']",0.3965911865234375,2,7,0.7850794505790466,0.84130859375,36,0,0.12136530748663102,23,28,0.6129087779690189,0.037528216704288936,0,4
50553,"['crop(0, 0, 0, 44)', 'rm_smallCC', 'edge_clean']",0.4616851806640625,4,12,0.8590078328981723,0.93798828125,44,0,0.3577166863207547,0,10,0.6603997115483672,0.8181089743589743,6,0
50591,"['rm_smallCC', 'edge_clean']",0.166290283203125,61,75,0.5324830244081483,0.0528564453125,0,0,0.1526641845703125,3,16,0.5800099950024987,0.019287109375,0,0
25858,['rm_smallCC'],0.1224822998046875,57,58,0.9732153980316433,0.0443115234375,0,0,0.11920166015625,0,1,1.0,0.0340576171875,0,0
25977,"['rm_smallCC', 'edge_clean']",0.3184356689453125,42,49,0.9435526378839427,0.1827392578125,2,0,0.3128509521484375,0,7,0.9603960396039604,0.169677734375,2,0
26047,"['rm_smallCC', 'edge_clean']",0.3184356689453125,42,49,0.9435526378839427,0.1827392578125,2,0,0.3128509521484375,0,7,0.9603960396039604,0.169677734375,2,0
26312,"['rm_smallCC', 'edge_clean']",0.2466888427734375,38,56,0.5112884270427414,0.1031494140625,0,0,0.230499267578125,2,20,0.5471997881636436,0.0189208984375,0,4
245174,"['crop(0, 0, 30, 30)', 'rm_smallCC', 'edge_clean']",0.4350433349609375,3,10,0.26958016204272034,0.63037109375,30,0,0.2612404336734694,1,5,0.45407384803173634,0.019081858407079644,0,4
26432,"['rm_smallCC', 'edge_clean']",0.2782440185546875,174,205,0.28286262681656155,0.13427734375,0,0,0.2469482421875,6,39,0.31870983687592686,0.0533447265625,0,0
26661,"['rm_smallCC', 'edge_clean']",0.1190032958984375,34,50,0.340043595332735,0.0262451171875,0,0,0.11175537109375,0,16,0.3620972146368105,0.0172119140625,0,4
26801,"['crop(40, 40, 0, 0)']",0.4025726318359375,0,8,0.38812871925103287,0.65625,40,0,0.1310147372159091,0,6,0.29815348128070474,0.0,0,11
26806,"['crop(37, 38, 0, 0)', 'rm_smallCC', 'edge_clean']",0.4480743408203125,8,16,0.9604971905329474,0.6551513671875,38,0,0.2145631906077348,1,12,0.5061355864011265,0.08338100686498856,0,0
26851,"['rm_smallCC', 'edge_clean']",0.2373809814453125,32,44,0.6086006299415054,0.0872802734375,0,0,0.2270050048828125,2,15,0.6364186327888687,0.0355224609375,0,0
27268,"['crop(13, 13, 0, 0)']",0.3535003662109375,0,3,0.7126947813700523,0.5654296875,13,0,0.28041779891304347,0,1,1.0,0.015432098765432098,0,1
27463,"['crop(0, 0, 47, 47)', 'rm_smallCC', 'edge_clean']",0.47930908203125,0,6,0.8077804660639246,0.8043212890625,47,0,0.14559220679012347,0,5,0.3383570718781053,0.0010466507177033493,0,6
245615,"['crop(0, 0, 45, 46)', 'rm_smallCC', 'edge_clean']",0.4687347412109375,2,7,0.7973892379309222,0.7943115234375,46,0,0.14713541666666666,0,4,0.3417538213998391,0.001336104513064133,0,6
27476,"['crop(33, 33, 0, 0)']",0.384307861328125,0,4,0.335424442150401,0.62890625,33,0,0.17043585526315788,0,2,0.6248492159227985,0.0,0,11
27741,['rm_smallCC'],0.487640380859375,1,4,0.9934914575380186,0.948486328125,9,0,0.4871978759765625,0,3,0.9943938112687526,0.948486328125,9,0
26923,"['rm_smallCC', 'edge_clean']",0.2156829833984375,82,105,0.41422002122391227,0.2237548828125,1,0,0.2040252685546875,2,23,0.4378879664946526,0.205810546875,1,0
27079,"['crop(12, 13, 0, 0)', 'rm_smallCC', 'edge_clean']",0.2301483154296875,1,5,0.5775376251408871,0.548828125,13,0,0.14644209956709955,0,3,0.621593533487298,0.027720739219712527,0,0
245864,"['rm_smallCC', 'edge_clean']",0.1182403564453125,36,40,0.4698670796231772,0.1768798828125,1,0,0.0966033935546875,4,8,0.5751066182277681,0.0146484375,0,0
28084,"['rm_smallCC', 'edge_clean']",0.2062530517578125,166,192,0.7375157209439964,0.18603515625,0,0,0.1811676025390625,1,28,0.8396361492461888,0.1507568359375,0,0
27749,"['rm_smallCC', 'edge_clean']",0.35723876953125,31,33,0.9485733811720485,0.067138671875,0,0,0.346954345703125,0,3,0.9766910018471282,0.0028076171875,0,4
245785,"['crop(18, 19, 0, 0)', 'rm_smallCC']",0.3561859130859375,1,4,0.5932827828471062,0.574951171875,19,0,0.2470212614155251,0,1,1.0,0.0,0,9
