img_id,ink_ratio,n_small,n_cc,main_frac,edge_ink8,frame_w,frame_sides,bbox_inset,is_dark
235519,0.0202484130859375,4,8,0.3730218538055765,0.0263671875,0,,0,0.0
3316,0.0813140869140625,0,1,1.0,0.0006103515625,0,,7,0.0
3317,0.1248321533203125,0,1,1.0,0.005859375,0,,4,0.0
3320,0.177276611328125,0,1,1.0,0.0050048828125,0,,5,0.0
3458,0.0501708984375,0,1,1.0,0.0,0,,25,0.0
3321,0.1002197265625,0,1,1.0,0.012451171875,0,,3,0.0
3323,0.2700958251953125,0,1,1.0,0.0361328125,0,,0,0.0
3459,0.180389404296875,1,2,0.9995770597191677,0.025146484375,0,,0,0.0
3336,0.174774169921875,33,35,0.9202025493277458,0.0916748046875,0,,0,0.0
3337,0.1847686767578125,0,2,0.9204723759187381,0.044921875,0,,0,0.0
3413,0.1442718505859375,0,2,0.9768376520359598,0.041748046875,0,,0,0.0
3338,0.104766845703125,0,2,0.9369356248179435,0.0235595703125,0,,0,0.0
3339,0.1428985595703125,0,2,0.9603844100373732,0.0220947265625,0,,0,0.0
3401,0.1177520751953125,87,107,0.6244654658546067,0.0489501953125,0,,0,0.0
235585,0.04638671875,8,12,0.8384868421052631,0.0386962890625,0,,0,0.0
3414,0.2524261474609375,0,1,1.0,0.01953125,0,,0,0.0
3415,0.226318359375,9,14,0.9408710895361381,0.013916015625,0,,0,0.0
3425,0.2156219482421875,0,1,1.0,0.006591796875,0,,2,0.0
3426,0.04742431640625,6,8,0.9021879021879022,0.0179443359375,0,,0,0.0
3427,0.32647705078125,0,1,1.0,0.0274658203125,0,,0,0.0
3428,0.1294403076171875,0,2,0.9704114110574089,0.0306396484375,0,,0,0.0
3429,0.1035003662109375,0,2,0.9758219077104526,0.02001953125,0,,0,0.0
235595,0.2783050537109375,0,1,1.0,0.028564453125,0,,0,0.0
235598,0.126373291015625,0,2,0.9765757063511229,0.023681640625,0,,0,0.0
3416,0.2845001220703125,0,1,1.0,0.0223388671875,0,,0,0.0
3419,0.2236175537109375,0,1,1.0,0.0634765625,0,,0,0.0
235596,0.28790283203125,1,2,0.9993110027559889,0.023193359375,0,,0,0.0
3423,0.416839599609375,0,1,1.0,0.043212890625,0,,0,0.0
3424,0.216888427734375,0,1,1.0,0.0374755859375,0,,0,0.0
235558,0.1424407958984375,11,12,0.9899303695768613,0.03173828125,0,,0,0.0
3431,0.241912841796875,0,1,1.0,0.0634765625,0,,0,0.0
236356,0.196380615234375,0,1,1.0,0.0439453125,0,,0,0.0
5190,0.18341064453125,0,1,1.0,0.0115966796875,0,,3,0.0
5257,0.1909637451171875,0,1,1.0,0.0,0,,9,0.0
5361,0.29400634765625,0,1,1.0,0.0826416015625,0,,0,0.0
5258,0.151641845703125,0,1,1.0,0.0133056640625,0,,0,0.0
5387,0.3783721923828125,0,1,1.0,0.03515625,0,,0,0.0
5268,0.115692138671875,0,3,0.9249538380374571,0.034423828125,0,,0,0.0
5269,0.1739044189453125,0,1,1.0,0.0179443359375,0,,0,0.0
5270,0.31048583984375,0,1,1.0,0.0257568359375,0,,0,0.0
5365,0.4932098388671875,0,4,0.908857469913065,0.9674072265625,9,,0,1.0
5366,0.2751922607421875,1,4,0.9930135846964236,0.063720703125,0,,1,0.0
236423,0.2842559814453125,0,1,1.0,0.0189208984375,0,,0,0.0
5389,0.1821136474609375,0,1,1.0,0.0072021484375,0,,3,0.0
5390,0.192535400390625,0,1,1.0,0.002197265625,0,,5,0.0
5491,0.307098388671875,0,1,1.0,0.07080078125,0,,0,0.0
236478,0.4785003662109375,0,1,1.0,0.1290283203125,0,,0,0.0
5391,0.3204345703125,0,1,1.0,0.005615234375,0,,4,0.0
236479,0.215484619140625,0,1,1.0,0.032470703125,0,,0,0.0
5395,0.2743682861328125,0,1,1.0,0.0013427734375,0,,6,0.0
236468,0.310577392578125,0,1,1.0,0.09716796875,0,,0,0.0
5396,0.30865478515625,0,1,1.0,0.0042724609375,0,,5,0.0
236574,0.4322662353515625,19,23,0.8884888277030605,0.966796875,14,left+right,0,0.0
5408,0.216888427734375,2,4,0.9563106796116505,0.023681640625,0,,0,0.0
5409,0.09381103515625,2,3,0.9978854912166558,0.0211181640625,0,,0,0.0
5410,0.267669677734375,0,3,0.9620339756014138,0.1014404296875,1,,0,0.0
5412,0.3543548583984375,0,1,1.0,0.0396728515625,0,,0,0.0
5482,0.2278594970703125,0,3,0.9397307975624456,0.07373046875,0,,0,0.0
5476,0.2590179443359375,6,13,0.7569955817378498,0.0377197265625,0,,0,0.0
5477,0.1171112060546875,0,3,0.6656677524429967,0.0413818359375,0,,0,0.0
5478,0.2692718505859375,0,1,1.0,0.1212158203125,0,,0,0.0
236469,0.332305908203125,0,1,1.0,0.0565185546875,0,,0,0.0
5479,0.19500732421875,5,7,0.9921752738654147,0.02294921875,0,,1,0.0
5480,0.394989013671875,0,1,1.0,0.0706787109375,0,,0,0.0
5481,0.13330078125,1,5,0.8431776556776557,0.0267333984375,0,,0,0.0
5483,0.3350067138671875,0,1,1.0,0.0382080078125,0,,0,0.0
5484,0.3467254638671875,0,1,1.0,0.056396484375,0,,0,0.0
5485,0.3354034423828125,0,1,1.0,0.0277099609375,0,,0,0.0
236476,0.28662109375,0,1,1.0,0.0450439453125,0,,0,0.0
236477,0.3150634765625,0,1,1.0,0.0386962890625,0,,0,0.0
5486,0.309661865234375,0,1,1.0,0.0843505859375,0,,0,0.0
5487,0.37371826171875,1,2,0.9995917034133595,0.0771484375,0,,0,0.0
5489,0.14990234375,0,3,0.6787459283387622,0.0338134765625,0,,0,0.0
5490,0.4221649169921875,0,1,1.0,0.0789794921875,0,,0,0.0
236473,0.332855224609375,1,2,0.9996332630420831,0.0706787109375,0,,0,0.0
5492,0.385711669921875,0,1,1.0,0.0667724609375,0,,0,0.0
5493,0.2538299560546875,0,1,1.0,0.02783203125,0,,0,0.0
5494,0.4059295654296875,0,1,1.0,0.070068359375,0,,0,0.0
236481,0.1646270751953125,0,2,0.974974511076096,0.08935546875,0,,0,0.0
5721,0.2791595458984375,0,1,1.0,0.0260009765625,0,,0,0.0
5722,0.1824493408203125,0,2,0.6463159655431965,0.008056640625,0,,2,0.0
5723,0.1999053955078125,0,4,0.35478207770399206,0.0,0,,11,0.0
5733,0.178802490234375,2,6,0.5585424133811231,0.1082763671875,1,,0,0.0
5724,0.1673126220703125,0,2,0.8409484724122207,0.001953125,0,,5,0.0
5726,0.18255615234375,1,7,0.2610330992978937,0.0,0,,8,0.0
5758,0.1190643310546875,11,21,0.550557477893118,0.0399169921875,0,,0,0.0
5762,0.131561279296875,0,1,1.0,0.006591796875,0,,0,0.0
5781,0.112701416015625,0,2,0.9814513945301923,0.0167236328125,0,,0,0.0
5782,0.18963623046875,0,1,1.0,0.01953125,0,,0,0.0
5783,0.198760986328125,0,1,1.0,0.0216064453125,0,,0,0.0
5784,0.3386993408203125,0,1,1.0,0.0146484375,0,,0,0.0
5785,0.1618804931640625,0,1,1.0,0.0164794921875,0,,0,0.0
5820,0.178314208984375,2,3,0.9993154201608763,0.0166015625,0,,0,0.0
5812,0.3009490966796875,0,1,1.0,0.0792236328125,0,,0,0.0
5864,0.257476806640625,0,1,1.0,0.0390625,0,,0,0.0
4950,0.1095733642578125,11,17,0.2874251497005988,0.03564453125,0,,0,0.0
4951,0.1007537841796875,10,17,0.45524761472058156,0.0296630859375,0,,0,0.0
4984,0.2294158935546875,0,1,1.0,0.03271484375,0,,0,0.0
4952,0.186798095703125,0,4,0.37036431955562815,0.042236328125,0,,0,0.0
4953,0.1765899658203125,1,4,0.5639851378207897,0.0341796875,0,,0,0.0
4954,0.10614013671875,1,5,0.31958021851638874,0.0308837890625,0,,0,0.0
4955,0.160858154296875,0,3,0.5738000379434642,0.0406494140625,0,,0,0.0
4956,0.2039947509765625,1,2,0.9997756002692797,0.0322265625,0,,0,0.0
4957,0.1768951416015625,0,4,0.40619339256447856,0.04296875,0,,0,0.0
4958,0.2034149169921875,0,3,0.5744505288425474,0.05810546875,0,,0,0.0
4986,0.1500396728515625,0,3,0.7505339164039458,0.0367431640625,0,,0,0.0
4987,0.3205718994140625,0,1,1.0,0.0269775390625,0,,0,0.0
4988,0.124359130859375,0,4,0.5905521472392639,0.052490234375,0,,0,0.0
4989,0.28094482421875,0,4,0.8399413426026504,0.0382080078125,0,,0,0.0
4990,0.210113525390625,0,2,0.8152505446623094,0.0257568359375,0,,0,0.0
4991,0.160552978515625,3,7,0.7298992586960654,0.0672607421875,0,,0,0.0
4992,0.176422119140625,7,10,0.8183705241307733,0.02734375,0,,0,0.0
4993,0.2773284912109375,0,2,0.8777441540577716,0.0440673828125,0,,0,0.0
4994,0.153533935546875,1,4,0.7887099980123236,0.03271484375,0,,0,0.0
236243,0.078399658203125,2,6,0.6739976644608797,0.023681640625,0,,0,0.0
236244,0.129669189453125,0,3,0.5541303836196753,0.0377197265625,0,,0,0.0
236245,0.1957244873046875,0,3,0.5816636781788415,0.0509033203125,0,,0,0.0
236246,0.098663330078125,5,11,0.5323229198886483,0.0819091796875,0,,0,0.0
236247,0.1298828125,0,3,0.5287828947368421,0.0140380859375,0,,0,0.0
236261,0.2530059814453125,0,2,0.8205777697364454,0.0360107421875,0,,0,0.0
236262,0.1153106689453125,1,4,0.6581976974990076,0.11328125,1,,0,0.0
236263,0.2715301513671875,0,2,0.9099747119977522,0.035400390625,0,,0,0.0
4966,0.2664642333984375,13,19,0.7797056634026227,0.172607421875,1,,0,0.0
236252,0.1743621826171875,6,15,0.6497768443160935,0.1182861328125,1,,0,0.0
236253,0.0659027099609375,3,11,0.26070849733734663,0.0069580078125,0,,3,0.0
4967,0.22808837890625,4,7,0.7348809205244848,0.0455322265625,1,,0,0.0
236034,0.2244873046875,0,3,0.8126699293094073,0.045166015625,1,,0,0.0
4968,0.2711181640625,0,2,0.7702611436289959,0.024658203125,0,,0,0.0
4975,0.318572998046875,0,1,1.0,0.0311279296875,0,,0,0.0
4976,0.1949920654296875,1,5,0.912903983097269,0.0277099609375,0,,0,0.0
236217,0.118743896484375,20,25,0.9045232588023644,0.0509033203125,0,,0,0.0
236256,0.218109130859375,1,4,0.6274660696795858,0.135009765625,2,,0,0.0
236257,0.259918212890625,0,1,1.0,0.04296875,0,,0,0.0
4981,0.313934326171875,0,2,0.8325556527656265,0.03271484375,0,,0,0.0
4982,0.334991455078125,0,3,0.8714129543591145,0.05712890625,0,,0,0.0
4996,0.192047119140625,0,2,0.8387096774193549,0.0264892578125,0,,0,0.0
236223,0.2388153076171875,0,2,0.9660085617532426,0.076416015625,0,,0,0.0
236264,0.4053497314453125,0,1,1.0,0.0750732421875,0,,0,0.0
5096,0.283538818359375,0,1,1.0,0.0330810546875,0,,0,0.0
5103,0.2817535400390625,0,3,0.812672623883022,0.0361328125,0,,0,0.0
5105,0.315826416015625,0,3,0.5826166779398976,0.0306396484375,0,,0,0.0
5109,0.2060699462890625,0,1,1.0,0.0013427734375,0,,5,0.0
5110,0.1002044677734375,0,1,1.0,0.0072021484375,0,,1,0.0
5111,0.229217529296875,0,1,1.0,0.0,0,,9,0.0
5159,0.243804931640625,0,2,0.9807234948053574,0.073486328125,0,,0,0.0
5160,0.412841796875,1,2,0.9996303962152573,0.0438232421875,0,,0,0.0
236340,0.32318115234375,0,1,1.0,0.0521240234375,0,,0,0.0
236341,0.0906219482421875,2,5,0.655834315541337,0.0106201171875,0,,0,0.0
5114,0.150787353515625,0,1,1.0,0.0,0,,13,0.0
5115,0.1745147705078125,0,2,0.7203812188510973,0.0,0,,12,0.0
5118,0.1000823974609375,0,1,1.0,0.0023193359375,0,,4,0.0
5121,0.2475433349609375,0,1,1.0,0.0018310546875,0,,6,0.0
5170,0.286376953125,0,1,1.0,0.026611328125,0,,0,0.0
5171,0.3236846923828125,0,1,1.0,0.0537109375,0,,0,0.0
236320,0.1259918212890625,0,3,0.5389366598038028,0.0079345703125,0,,2,0.0
5154,0.214141845703125,0,1,1.0,0.021240234375,0,,2,0.0
5157,0.28155517578125,0,1,1.0,0.036376953125,0,,0,0.0
5158,0.262481689453125,0,2,0.7168933844901756,0.044189453125,0,,0,0.0
5189,0.1708831787109375,1,2,0.9982141262612734,0.024658203125,0,,3,0.0
8648,0.1643524169921875,0,2,0.6301179092006314,0.0521240234375,0,,0,0.0
8649,0.1570281982421875,0,2,0.6274414536974054,0.0472412109375,0,,0,0.0
8650,0.0637664794921875,2,5,0.511127063890883,0.0186767578125,0,,0,0.0
237797,0.1460723876953125,0,2,0.7467878408022564,0.005859375,0,,5,0.0
8655,0.357635498046875,0,1,1.0,0.0093994140625,0,,4,0.0
8664,0.177947998046875,0,2,0.8995026582061396,0.0,0,,11,0.0
237816,0.2056884765625,0,2,0.8638724035608308,0.0,0,,14,0.0
8665,0.192962646484375,0,1,1.0,0.002197265625,0,,5,0.0
8695,0.2928619384765625,2,3,0.9991142604074402,0.02978515625,0,,0,0.0
8667,0.1672821044921875,0,1,1.0,0.000244140625,0,,7,0.0
8668,0.757720947265625,0,1,1.0,0.4571533203125,22,right,0,1.0
8697,0.1467437744140625,62,68,0.3160029115108662,0.07763671875,0,,0,0.0
8670,0.2831268310546875,0,1,1.0,0.0,0,,8,0.0
8683,0.2425079345703125,1,6,0.5202919524318883,0.039306640625,0,,0,0.0
8707,0.299652099609375,0,3,0.9061004175577961,0.0565185546875,0,,0,0.0
8710,0.3135986328125,2,5,0.8395289996107435,0.072998046875,0,,0,0.0
8712,0.2887725830078125,1,2,0.9997357992073976,0.029541015625,0,,0,0.0
8775,0.1988372802734375,5,8,0.9225692579234134,0.0711669921875,1,,0,0.0
8713,0.165252685546875,0,6,0.512280701754386,0.02587890625,0,,0,0.0
8770,0.1263580322265625,20,24,0.628909551986475,0.06689453125,0,,0,0.0
8771,0.242828369140625,2,8,0.6742490888525826,0.0506591796875,0,,0,0.0
8772,0.168548583984375,2,3,0.9984609813507151,0.01416015625,0,,0,0.0
8780,0.3142242431640625,0,1,1.0,0.0247802734375,0,,0,0.0
8778,0.3437042236328125,1,3,0.9423751387347392,0.028564453125,0,,0,0.0
8779,0.1538543701171875,0,4,0.8568878310026777,0.0313720703125,1,,0,0.0
8804,0.3350372314453125,0,2,0.9495832764038803,0.032470703125,0,,0,0.0
8811,0.1310577392578125,0,1,1.0,0.0013427734375,0,,6,0.0
8812,0.1540985107421875,0,1,1.0,0.0093994140625,0,,4,0.0
8829,0.184295654296875,6,10,0.9001490312965723,0.04736328125,0,,0,0.0
9024,0.03765869140625,0,1,1.0,0.0020751953125,0,,5,0.0
9171,0.077423095703125,0,2,0.9932991722506898,0.0123291015625,0,,0,0.0
9026,0.122711181640625,0,1,1.0,0.0,0,,8,0.0
238035,0.207275390625,0,1,1.0,0.034423828125,0,,0,0.0
9030,0.16510009765625,0,1,1.0,0.0047607421875,0,,4,0.0
9276,0.2074432373046875,0,1,1.0,0.0302734375,0,,0,0.0
9050,0.158966064453125,4,7,0.9193703205989633,0.0599365234375,0,,0,0.0
9051,0.141082763671875,0,2,0.9527363184079602,0.0101318359375,0,,0,0.0
9052,0.059661865234375,0,1,1.0,0.005615234375,0,,1,0.0
9053,0.118377685546875,5,6,0.9911059551430781,0.0048828125,0,,1,0.0
9054,0.1606597900390625,0,1,1.0,0.0303955078125,0,,0,0.0
9055,0.167572021484375,1,2,0.9999089419049354,0.033203125,0,,0,0.0
9056,0.23211669921875,0,1,1.0,0.0501708984375,0,,0,0.0
9193,0.16668701171875,0,1,1.0,0.010009765625,0,,0,0.0
9194,0.2337646484375,0,1,1.0,0.0841064453125,0,,0,0.0
9195,0.130218505859375,0,1,1.0,0.0211181640625,0,,0,0.0
9190,0.2211456298828125,1,2,0.9984820258055613,0.0406494140625,0,,0,0.0
9191,0.1045074462890625,1,4,0.6577602569718207,0.0362548828125,0,,0,0.0
9201,0.10003662109375,10,12,0.8753813300793166,0.052734375,0,,0,0.0
9192,0.173828125,0,1,1.0,0.017578125,0,,0,0.0
9197,0.2153778076171875,0,1,1.0,0.026123046875,0,,0,0.0
9198,0.2541046142578125,0,1,1.0,0.0206298828125,0,,0,0.0
9216,0.16400146484375,7,9,0.9415705247487904,0.0260009765625,0,,0,0.0
9217,0.115966796875,7,9,0.815921052631579,0.0543212890625,0,,0,0.0
9218,0.138427734375,0,2,0.8937389770723104,0.03173828125,0,,0,0.0
9219,0.27850341796875,0,1,1.0,0.0457763671875,0,,0,0.0
9220,0.1780853271484375,0,1,1.0,0.000732421875,0,,6,0.0
9221,0.2162017822265625,0,1,1.0,0.0228271484375,0,,0,0.0
238042,0.119659423828125,0,2,0.9673552665136445,0.017822265625,0,,0,0.0
238043,0.39385986328125,0,1,1.0,0.044189453125,0,,0,0.0
238051,0.2669830322265625,0,1,1.0,0.0150146484375,0,,3,0.0
238052,0.396453857421875,0,1,1.0,0.04345703125,0,,0,0.0
9203,0.26654052734375,19,26,0.9354820242729562,0.1134033203125,0,,0,0.0
9206,0.07574462890625,1,3,0.943593875906527,0.031982421875,0,,0,0.0
9207,0.23773193359375,0,2,0.9783697047496791,0.0750732421875,1,,0,0.0
237979,0.2054901123046875,0,2,0.9626494393703127,0.0504150390625,0,,0,0.0
238047,0.3033905029296875,0,1,1.0,0.0367431640625,0,,0,0.0
238048,0.18109130859375,3,5,0.9634310751600944,0.0712890625,1,,0,0.0
9208,0.3312835693359375,0,1,1.0,0.0379638671875,0,,0,0.0
9209,0.1540985107421875,0,1,1.0,0.018798828125,0,,0,0.0
238049,0.2813262939453125,0,1,1.0,0.0718994140625,0,,0,0.0
9210,0.3253631591796875,0,2,0.9949819443793088,0.0291748046875,0,,0,0.0
9212,0.2049102783203125,6,8,0.9581502717998361,0.051513671875,0,,0,0.0
9214,0.1647796630859375,0,2,0.9775905176405223,0.0296630859375,0,,0,0.0
9215,0.1446075439453125,1,4,0.9756251978474201,0.037353515625,0,,0,0.0
9223,0.322998046875,0,1,1.0,0.0347900390625,0,,0,0.0
237981,0.2159576416015625,0,1,1.0,0.039794921875,0,,0,0.0
238055,0.1651153564453125,2,3,0.9992606967932723,0.004150390625,0,,0,0.0
9275,0.23345947265625,0,1,1.0,0.031005859375,0,,0,0.0
9278,0.2459869384765625,0,2,0.7213572359034799,0.027587890625,0,,5,0.0
9279,0.253936767578125,0,1,1.0,0.0,0,,11,0.0
9299,0.1728668212890625,2,8,0.5244063906787889,0.131103515625,1,,0,0.0
9308,0.3176116943359375,0,2,0.5901513331731925,0.0966796875,0,,0,0.0
9309,0.3322906494140625,0,2,0.5263351242136198,0.127197265625,0,,0,0.0
9281,0.084869384765625,0,1,1.0,0.005126953125,0,,4,0.0
9294,0.1690521240234375,0,3,0.7900532539037819,0.011474609375,0,,1,0.0
238076,0.22369384765625,5,9,0.4597544338335607,0.540283203125,10,,0,0.0
9298,0.2615814208984375,33,39,0.6120282330980575,0.0638427734375,0,,0,0.0
238086,0.1657257080078125,9,14,0.6701040419850842,0.0491943359375,0,,0,0.0
9311,0.2208709716796875,0,1,1.0,0.00634765625,0,,2,0.0
9313,0.2077484130859375,0,1,1.0,0.0,0,,8,0.0
9316,0.1875457763671875,0,1,1.0,0.000732421875,0,,6,0.0
238280,0.2316131591796875,0,1,1.0,0.0399169921875,0,,0,0.0
9320,0.2784576416015625,0,1,1.0,0.0048828125,0,,2,0.0
238306,0.1671142578125,1,2,0.9976260043827612,0.0196533203125,0,,0,0.0
9321,0.1548309326171875,0,1,1.0,0.002685546875,0,,6,0.0
238090,0.17156982421875,0,1,1.0,0.0,0,,8,0.0
9323,0.3927764892578125,0,1,1.0,0.000732421875,0,,7,0.0
9340,0.1581268310546875,0,1,1.0,0.028076171875,0,,0,0.0
238098,0.08544921875,0,2,0.9771428571428571,0.015625,0,,0,0.0
238099,0.1778411865234375,24,34,0.8761046761046761,0.0247802734375,0,,0,0.0
238285,0.086212158203125,13,15,0.8449557522123894,0.02197265625,0,,0,0.0
9343,0.228851318359375,0,1,1.0,0.0609130859375,0,,0,0.0
9779,0.2479095458984375,8,9,0.995814611928356,0.0133056640625,0,,1,0.0
9780,0.101837158203125,2,5,0.9075516931375487,0.0316162109375,0,,0,0.0
238101,0.173583984375,3,5,0.9926160337552743,0.0257568359375,0,,0,0.0
9344,0.2315216064453125,1,3,0.938245567784881,0.0810546875,0,,0,0.0
9782,0.1715545654296875,0,2,0.9858578671173175,0.0194091796875,0,,0,0.0
9783,0.2089996337890625,0,2,0.961743447470249,0.0150146484375,0,,0,0.0
238294,0.2964324951171875,103,138,0.819478046018428,0.0394287109375,0,,0,0.0
9345,0.161407470703125,0,1,1.0,0.013427734375,0,,2,0.0
9346,0.15252685546875,2,4,0.978891556622649,0.02685546875,0,,0,0.0
9347,0.0634613037109375,0,2,0.968982928588603,0.0157470703125,0,,0,0.0
9348,0.2293243408203125,0,1,1.0,0.03759765625,0,,0,0.0
238104,0.203948974609375,0,1,1.0,0.0377197265625,0,,0,0.0
9349,0.22991943359375,0,3,0.9733873108574462,0.0538330078125,0,,0,0.0
9350,0.20257568359375,0,2,0.9878728532690569,0.0196533203125,0,,0,0.0
9789,0.1770477294921875,0,1,1.0,0.0150146484375,0,,0,0.0
9790,0.18658447265625,0,1,1.0,0.0162353515625,0,,0,0.0
9791,0.1518402099609375,0,2,0.811074263893076,0.0169677734375,0,,0,0.0
9792,0.18170166015625,0,1,1.0,0.0167236328125,0,,0,0.0
238298,0.2374420166015625,0,1,1.0,0.0421142578125,0,,0,0.0
9351,0.1941986083984375,0,1,1.0,0.0242919921875,0,,0,0.0
9739,0.1379547119140625,23,29,0.8680455701802898,0.082275390625,0,,0,0.0
9760,0.2913055419921875,102,132,0.6652873081556755,0.1856689453125,0,,0,0.0
9761,0.0611114501953125,19,21,0.8789013732833958,0.05322265625,0,,0,0.0
9763,0.1708984375,1,4,0.9469642857142857,0.023193359375,0,,0,0.0
9764,0.0310821533203125,38,43,0.5085910652920962,0.0164794921875,0,,0,0.0
9765,0.1470184326171875,3,5,0.9248572911261027,0.047607421875,0,,0,0.0
235661,0.14776611328125,0,3,0.36472532011565467,0.0,0,,13,0.0
3805,0.267852783203125,0,3,0.4203600319015609,0.025634765625,0,,0,0.0
235665,0.347991943359375,0,3,0.35530123651670614,0.0052490234375,0,,3,0.0
3810,0.3620147705078125,1,4,0.4109167544783983,0.66064453125,38,left+right,0,0.0
3922,0.0922088623046875,2,4,0.9755088532186,0.070556640625,0,,0,0.0
235804,0.0474395751953125,0,3,0.9334191058218076,0.140869140625,0,,0,0.0
3816,0.1014556884765625,0,1,1.0,0.0111083984375,0,,4,0.0
4052,0.217193603515625,0,1,1.0,0.019775390625,0,,0,0.0
3833,0.1280364990234375,0,1,1.0,0.0247802734375,0,,0,0.0
3948,0.2450714111328125,2,6,0.8228628354398855,0.0340576171875,0,,0,0.0
3963,0.154510498046875,1,3,0.5267627888603594,0.093017578125,0,,0,0.0
235822,0.1764678955078125,0,1,1.0,0.0433349609375,0,,0,0.0
3834,0.1644134521484375,0,1,1.0,0.021484375,0,,0,0.0
3835,0.1308746337890625,0,2,0.9781975049551125,0.028564453125,0,,0,0.0
3967,0.056182861328125,1,4,0.4739272134709397,0.0,0,,15,0.0
3836,0.1898651123046875,0,2,0.9790243510407458,0.02734375,0,,0,0.0
3837,0.1042022705078125,1,3,0.9158002635817836,0.0184326171875,0,,0,0.0
235768,0.204010009765625,0,1,1.0,0.030029296875,0,,0,0.0
235769,0.21136474609375,0,1,1.0,0.0352783203125,0,,0,0.0
3838,0.198211669921875,0,1,1.0,0.0340576171875,0,,1,0.0
235770,0.2022857666015625,3,6,0.9499886852229011,0.099853515625,0,,0,0.0
235828,0.0593414306640625,0,2,0.9493443044484443,0.0240478515625,0,,0,0.0
3839,0.2205810546875,0,1,1.0,0.024658203125,0,,0,0.0
3840,0.06976318359375,0,1,1.0,0.01318359375,0,,0,0.0
3841,0.14703369140625,0,4,0.6269198837691988,0.0228271484375,0,,0,0.0
3958,0.415771484375,2,4,0.5888138578978274,0.10546875,0,,0,0.0
3985,0.1913909912109375,2,5,0.5636610061388823,0.0418701171875,0,,0,0.0
3986,0.3979339599609375,0,2,0.5895164691897695,0.12548828125,0,,0,0.0
3941,0.0845489501953125,17,21,0.937375924923299,0.0260009765625,0,,0,0.0
3947,0.3370208740234375,0,1,1.0,0.063720703125,0,,0,0.0
3962,0.3492279052734375,0,1,1.0,0.0655517578125,0,,0,0.0
3949,0.1995697021484375,2,5,0.41524581390014526,0.0831298828125,0,,0,0.0
3964,0.0955963134765625,1,5,0.49385474860335193,0.0030517578125,0,,0,0.0
3965,0.1165771484375,2,5,0.8005235602094241,0.037841796875,0,,0,0.0
235826,0.200103759765625,0,2,0.9804788775354583,0.0625,0,,0,0.0
235827,0.188446044921875,6,11,0.7359514170040485,0.1357421875,1,,0,0.0
3950,0.2398529052734375,7,12,0.4878172911762835,0.084228515625,0,,0,0.0
3951,0.2008514404296875,1,4,0.4030995973562258,0.05615234375,0,,0,0.0
3974,0.1994171142578125,1,2,0.9999234830514959,0.0201416015625,0,,0,0.0
3975,0.3399810791015625,1,2,0.9995063058211032,0.0396728515625,0,,0,0.0
